ct_path,psnr_db,ssim
liver_139,22.7027,0.710673
hepaticvessel_182,24.9926,0.655398
colon_209,22.5998,0.695790
pancreas_237,24.1492,0.691673
pancreas_352,25.2695,0.645522
pancreas_042,25.0293,0.702195
liver_63,24.3148,0.769100
pancreas_273,25.5588,0.720483
lung_048,22.7954,0.680340
spleen_61,23.9833,0.739146
hepaticvessel_026,25.4696,0.721303
pancreas_004,25.0334,0.691049
colon_039,23.8457,0.772836
pancreas_006,25.4996,0.698248
pancreas_284,25.2930,0.636341
colon_118,22.9718,0.669764
lung_081,21.7926,0.657421
colon_037,23.1189,0.711479
colon_157,23.7072,0.599786
lung_079,20.4618,0.618051
pancreas_105,23.8036,0.700440
pancreas_335,24.2094,0.670486
hepaticvessel_359,25.5069,0.692322
hepaticvessel_400,25.5098,0.625611
hepaticvessel_181,23.0095,0.691112
pancreas_345,25.1848,0.629193
pancreas_044,25.2282,0.633965
pancreas_092,22.6758,0.699116
pancreas_391,24.9132,0.658666
pancreas_037,25.2661,0.575198
lung_024,22.4607,0.662334
hepaticvessel_318,25.3726,0.640626
hepaticvessel_196,25.3406,0.659081
hepaticvessel_228,25.2742,0.619081
hepaticvessel_384,25.5885,0.675758
pancreas_188,25.1587,0.626381
colon_011,23.4001,0.770078
lung_017,21.8285,0.668460
hepaticvessel_001,24.9662,0.691958
hepaticvessel_055,25.3789,0.628089
lung_061,22.2152,0.633143
lung_006,20.3273,0.641305
pancreas_226,24.6338,0.717481
hepaticvessel_195,25.7167,0.608016
pancreas_080,25.5799,0.704219
pancreas_223,24.7321,0.715898
hepaticvessel_180,23.7098,0.661371
colon_019,24.0748,0.763758
colon_025,24.0709,0.761177
pancreas_033,23.8834,0.719071
hepaticvessel_185,23.2292,0.647612
colon_155,23.2206,0.678630
hepaticvessel_192,24.2377,0.618290
pancreas_325,25.9311,0.683273
hepaticvessel_160,25.7651,0.633232
colon_168,24.2450,0.778331
hepaticvessel_395,25.1733,0.687726
hepaticvessel_019,25.1513,0.631815
pancreas_283,24.4566,0.711078
hepaticvessel_431,25.9598,0.691227
pancreas_121,24.7781,0.650524
pancreas_269,24.9032,0.731246
hepaticvessel_349,25.3670,0.669296
pancreas_028,25.3604,0.630424
pancreas_057,25.0777,0.601106
hepaticvessel_234,25.5589,0.714774
colon_217,22.0439,0.670300
colon_127,22.7219,0.717284
hepaticvessel_047,25.5898,0.600951
spleen_49,22.9145,0.654892
pancreas_256,25.1267,0.655005
pancreas_016,24.9550,0.635265
pancreas_170,25.3309,0.702449
hepaticvessel_282,24.5864,0.622598
colon_112,21.5365,0.666214
colon_192,23.3434,0.707103
hepaticvessel_110,24.7397,0.686176
liver_17,23.5399,0.729526
colon_200,23.2232,0.621206
liver_76,24.4480,0.738239
liver_130,22.7425,0.716074
pancreas_349,25.0471,0.682810
hepaticvessel_214,24.2014,0.693696
lung_093,21.8768,0.632786
lung_013,21.7725,0.653890
colon_148,22.7794,0.708303
colon_060,24.7219,0.625225
liver_19,23.4134,0.686300
colon_083,23.4827,0.711490
hepaticvessel_284,25.3502,0.669626
spleen_40,23.3634,0.699713
hepaticvessel_003,25.2770,0.625201
liver_112,22.7286,0.730991
colon_119,23.7672,0.729547
pancreas_212,22.3788,0.636155
pancreas_209,23.4132,0.695871
pancreas_036,25.6126,0.629304
liver_75,23.0879,0.700191
hepaticvessel_406,25.5281,0.706069
colon_179,23.0141,0.701057
hepaticvessel_122,24.1014,0.659428
lung_083,22.4782,0.678360
liver_18,23.0321,0.703276
pancreas_252,24.4258,0.649718
pancreas_136,24.8726,0.709531
liver_24,23.6461,0.694150
pancreas_257,25.5582,0.677713
pancreas_262,25.0235,0.579673
pancreas_337,25.0301,0.697682
hepaticvessel_200,25.3182,0.556831
hepaticvessel_199,25.4811,0.725450
hepaticvessel_279,25.8601,0.709400
colon_214,24.7421,0.629101
hepaticvessel_127,21.9375,0.687651
hepaticvessel_251,24.4924,0.579448
colon_147,23.3827,0.708416
pancreas_030,22.5286,0.697105
pancreas_086,24.0027,0.514664
pancreas_151,21.6539,0.654787
hepaticvessel_455,22.9144,0.659720
hepaticvessel_315,25.0238,0.620186
lung_066,21.7490,0.658728
pancreas_045,25.2987,0.617611
hepaticvessel_126,22.7997,0.693738
hepaticvessel_161,25.7111,0.619688
pancreas_110,23.3514,0.677837
pancreas_243,25.5448,0.717267
hepaticvessel_438,24.8991,0.719944
colon_005,22.8998,0.737576
colon_156,22.2528,0.712581
pancreas_194,25.2920,0.692827
hepaticvessel_425,25.5766,0.718330
hepaticvessel_380,24.7735,0.702124
colon_070,24.0601,0.728657
pancreas_347,23.8512,0.601969
pancreas_009,24.5659,0.596750
hepaticvessel_025,24.1720,0.749526
hepaticvessel_444,24.9374,0.640970
lung_041,21.4581,0.649763
pancreas_416,22.2914,0.677849
hepaticvessel_460,24.8854,0.632630
hepaticvessel_297,25.0839,0.667435
liver_118,22.4498,0.677274
pancreas_249,22.9353,0.718177
lung_068,21.5105,0.651622
