ct_path,psnr_db,ssim
CQ500CT437,24.0229,0.739292
CQ500CT256,23.8556,0.741449
CQ500CT68,24.6818,0.724946
CQ500CT215,20.3212,0.697503
CQ500CT26,18.0248,0.659523
CQ500CT337,23.6779,0.717890
CQ500CT395,25.0782,0.722579
CQ500CT0,24.6531,0.713385
CQ500CT400,24.1420,0.723515
CQ500CT420,24.0179,0.744361
CQ500CT9,23.8943,0.676998
CQ500CT44,24.8242,0.787611
CQ500CT291,24.1659,0.754425
CQ500CT444,18.7648,0.664780
CQ500CT142,23.4003,0.717807
CQ500CT104,24.5494,0.718736
CQ500CT362,23.8758,0.726389
CQ500CT486,25.2056,0.727039
CQ500CT128,24.0997,0.745589
CQ500CT224,17.4075,0.695114
CQ500CT35,23.7811,0.722870
CQ500CT311,24.9852,0.710650
CQ500CT87,24.0515,0.777385
CQ500CT364,24.2764,0.721546
CQ500CT198,24.8705,0.739714
CQ500CT407,23.8830,0.735750
CQ500CT394,24.2867,0.704476
CQ500CT251,23.4220,0.689707
CQ500CT308,24.4248,0.717361
CQ500CT270,23.4314,0.728959
CQ500CT146,25.5202,0.724816
CQ500CT368,23.9108,0.744292
CQ500CT326,24.2400,0.763849
CQ500CT259,24.2300,0.790716
CQ500CT428,24.8832,0.731976
CQ500CT65,24.5407,0.753011
CQ500CT133,22.5949,0.749065
CQ500CT449,23.5874,0.740701
CQ500CT145,25.5396,0.757722
CQ500CT249,24.2749,0.745619
CQ500CT17,23.8239,0.764567
CQ500CT390,20.3395,0.693243
CQ500CT488,24.3023,0.751708
CQ500CT438,23.7311,0.720376
CQ500CT355,16.5461,0.642607
CQ500CT219,23.4839,0.710687
CQ500CT483,24.5375,0.735161
CQ500CT398,24.5638,0.767405
CQ500CT143,25.5941,0.784938
CQ500CT462,24.7303,0.755284
CQ500CT82,22.1609,0.641131
CQ500CT235,23.7194,0.649730
CQ500CT166,17.8700,0.646816
CQ500CT342,24.4202,0.731653
CQ500CT203,21.5456,0.728600
CQ500CT379,24.1071,0.739562
CQ500CT272,24.4673,0.704302
CQ500CT329,24.4585,0.705931
CQ500CT246,24.1619,0.718865
CQ500CT55,22.8741,0.685343
CQ500CT476,22.3145,0.656469
CQ500CT294,24.4281,0.721140
CQ500CT332,23.3003,0.689170
CQ500CT345,9.2728,0.149925
CQ500CT223,23.9055,0.755677
CQ500CT116,23.9824,0.792233
CQ500CT301,24.1961,0.760041
CQ500CT84,23.9045,0.728789
CQ500CT464,18.4869,0.675634
CQ500CT285,24.0477,0.714979
CQ500CT62,18.8061,0.500999
