ct_path,psnr_db,ssim
liver_139,29.7819,0.842249
hepaticvessel_182,32.9236,0.952259
colon_209,29.8972,0.872285
pancreas_237,31.4786,0.905624
pancreas_352,32.2846,0.935812
pancreas_042,31.7556,0.920326
liver_63,31.7618,0.910278
pancreas_273,32.6116,0.930532
lung_048,28.1084,0.839909
spleen_61,30.1071,0.883182
hepaticvessel_026,32.5815,0.927688
pancreas_004,31.6035,0.899741
colon_039,31.2598,0.921717
pancreas_006,32.1721,0.924794
pancreas_284,32.3059,0.935280
colon_118,28.5130,0.836827
lung_081,27.1896,0.822013
colon_037,29.9923,0.873941
colon_157,28.4138,0.915965
lung_079,26.2742,0.807247
pancreas_105,30.2709,0.864553
pancreas_335,30.5197,0.916835
hepaticvessel_359,32.0810,0.945075
hepaticvessel_400,32.7671,0.938010
hepaticvessel_181,27.7090,0.892143
pancreas_345,32.3675,0.929607
pancreas_044,32.3221,0.924652
pancreas_092,30.4630,0.862140
pancreas_391,32.2792,0.927097
pancreas_037,33.6890,0.954234
lung_024,28.4438,0.855184
hepaticvessel_318,32.5701,0.924278
hepaticvessel_196,32.9207,0.946206
hepaticvessel_228,33.3712,0.941032
hepaticvessel_384,32.3742,0.922517
pancreas_188,31.4335,0.931268
colon_011,30.6026,0.921091
lung_017,27.5972,0.839726
hepaticvessel_001,32.4571,0.934265
hepaticvessel_055,32.3773,0.939164
lung_061,26.9162,0.840957
lung_006,27.0563,0.825241
pancreas_226,31.8241,0.928539
hepaticvessel_195,33.4244,0.952204
pancreas_080,32.4218,0.926904
pancreas_223,32.6297,0.914455
hepaticvessel_180,29.2411,0.918533
colon_019,31.2223,0.915083
colon_025,30.8168,0.902064
pancreas_033,30.2561,0.859390
hepaticvessel_185,29.8040,0.912414
colon_155,29.3268,0.837924
hepaticvessel_192,30.4457,0.910206
pancreas_325,32.8419,0.936205
hepaticvessel_160,33.8844,0.945946
colon_168,31.3718,0.914006
hepaticvessel_395,32.5935,0.928052
hepaticvessel_019,32.8570,0.912793
pancreas_283,30.9763,0.926651
hepaticvessel_431,33.2904,0.920724
pancreas_121,32.2649,0.918111
pancreas_269,31.5376,0.912782
hepaticvessel_349,33.0663,0.934370
pancreas_028,32.8390,0.940379
pancreas_057,31.9396,0.902383
hepaticvessel_234,32.1851,0.922354
colon_217,28.8393,0.845453
colon_127,28.7332,0.871841
hepaticvessel_047,33.9030,0.955613
spleen_49,30.4047,0.894570
pancreas_256,32.4348,0.938920
pancreas_016,32.3466,0.929721
pancreas_170,32.8507,0.924860
hepaticvessel_282,32.0685,0.928212
colon_112,28.9345,0.854766
colon_192,30.1992,0.866839
hepaticvessel_110,32.2957,0.917108
liver_17,30.2322,0.880918
colon_200,30.4375,0.914635
liver_76,31.2576,0.866261
liver_130,28.3758,0.849299
pancreas_349,31.5684,0.924145
hepaticvessel_214,31.0459,0.924118
lung_093,26.9815,0.817149
lung_013,28.3224,0.854107
colon_148,29.4873,0.882587
colon_060,32.4040,0.946738
liver_19,29.4654,0.840891
colon_083,30.7952,0.876711
hepaticvessel_284,32.9498,0.946947
spleen_40,29.9279,0.867053
hepaticvessel_003,32.8536,0.937842
liver_112,28.1896,0.871741
colon_119,30.0804,0.867754
pancreas_212,28.8189,0.884018
pancreas_209,30.7654,0.907450
pancreas_036,32.9529,0.931187
liver_75,29.5787,0.851971
hepaticvessel_406,32.8524,0.914249
colon_179,28.5166,0.849268
hepaticvessel_122,30.9557,0.910011
lung_083,27.8777,0.852079
liver_18,29.6813,0.871453
pancreas_252,31.7105,0.918354
pancreas_136,31.8687,0.929545
liver_24,29.2289,0.836872
pancreas_257,32.6150,0.941849
pancreas_262,32.9025,0.942137
pancreas_337,31.9149,0.934365
hepaticvessel_200,33.0269,0.961154
hepaticvessel_199,32.6140,0.934974
hepaticvessel_279,32.5075,0.913394
colon_214,32.9506,0.927540
hepaticvessel_127,29.2776,0.867216
hepaticvessel_251,32.5776,0.941995
colon_147,30.1132,0.875455
pancreas_030,29.5434,0.857317
pancreas_086,31.8346,0.946228
pancreas_151,27.6023,0.821237
hepaticvessel_455,30.1791,0.903953
hepaticvessel_315,32.9733,0.947504
lung_066,27.5046,0.839638
pancreas_045,32.8729,0.933705
hepaticvessel_126,28.5109,0.855489
hepaticvessel_161,33.2799,0.957801
pancreas_110,31.3765,0.915449
pancreas_243,32.5223,0.931163
hepaticvessel_438,32.1021,0.918327
colon_005,29.8314,0.899009
colon_156,27.8597,0.874965
pancreas_194,31.8983,0.927350
hepaticvessel_425,33.0172,0.935338
hepaticvessel_380,31.4442,0.916497
colon_070,30.9930,0.897827
pancreas_347,31.2459,0.932995
pancreas_009,30.5347,0.925524
hepaticvessel_025,31.1517,0.913265
hepaticvessel_444,31.9534,0.936294
lung_041,26.2189,0.818944
pancreas_416,27.5332,0.841656
hepaticvessel_460,31.8387,0.929913
hepaticvessel_297,32.6608,0.923758
liver_118,29.5492,0.851531
pancreas_249,29.4669,0.888931
lung_068,26.8891,0.819109
pancreas_314,31.2242,0.898701
pancreas_091,32.4984,0.937194
liver_178,28.4923,0.837842
pancreas_350,32.1551,0.927109
pancreas_064,32.1561,0.918763
lung_036,26.0593,0.789332
colon_126,29.2796,0.857487
liver_174,29.6729,0.878212
hepaticvessel_441,32.5371,0.923780
pancreas_346,30.9767,0.914908
colon_038,31.4524,0.931229
pancreas_401,31.2871,0.908752
colon_010,30.3216,0.878544
colon_133,31.3878,0.902446
liver_103,28.3417,0.824770
hepaticvessel_243,32.2458,0.943227
pancreas_342,31.5433,0.911393
pancreas_060,32.7105,0.936824
colon_186,29.6380,0.852233
pancreas_330,32.4849,0.929663
pancreas_227,31.5712,0.920239
hepaticvessel_210,32.3153,0.919541
colon_059,32.0219,0.928813
pancreas_038,32.5069,0.925710
colon_069,30.5977,0.886339
pancreas_128,32.0824,0.930065
hepaticvessel_348,33.3250,0.949725
liver_166,27.3667,0.861106
hepaticvessel_170,31.8228,0.902967
hepaticvessel_388,30.5225,0.904666
liver_59,30.2133,0.858929
hepaticvessel_368,31.6698,0.929321
pancreas_308,30.5557,0.900705
hepaticvessel_050,32.6331,0.930865
pancreas_076,32.9551,0.934851
liver_113,28.0495,0.845519
hepaticvessel_448,33.0127,0.929841
hepaticvessel_178,32.1364,0.927326
pancreas_070,31.2757,0.914421
pancreas_371,29.7214,0.902314
colon_207,28.4224,0.845616
liver_32,27.8528,0.889473
pancreas_229,29.6775,0.901495
pancreas_405,31.6630,0.928827
liver_159,29.4285,0.849032
hepaticvessel_215,30.8459,0.916945
pancreas_310,32.3296,0.935733
hepaticvessel_397,31.2204,0.912554
colon_117,28.1477,0.833348
pancreas_124,31.1782,0.908600
lung_040,26.3457,0.788020
pancreas_329,30.9926,0.920523
pancreas_236,29.1876,0.916881
liver_121,27.9963,0.830355
lung_015,24.9814,0.798967
hepaticvessel_032,31.4708,0.898867
hepaticvessel_386,33.2954,0.949724
pancreas_179,32.5441,0.934585
pancreas_413,32.2110,0.931309
colon_134,28.5284,0.844268
hepaticvessel_187,32.2317,0.918904
colon_048,29.1580,0.876955
pancreas_214,31.4972,0.913688
hepaticvessel_084,31.4528,0.922304
