ct_path,psnr_db,ssim
s0013,24.3788,0.715580
s0029,23.2671,0.603470
s0038,24.2367,0.615165
s0040,23.0519,0.543710
s0119,23.5482,0.567999
s0230,23.4106,0.707590
s0235,24.7860,0.781622
s0236,23.8008,0.654934
s0244,22.9685,0.529588
s0291,24.3355,0.670589
s0295,26.3245,0.838843
s0308,24.9242,0.739162
s0311,24.8052,0.720672
s0423,22.3474,0.525222
s0440,23.3702,0.571447
s0441,24.2416,0.668053
s0450,24.5564,0.713074
s0459,23.1709,0.626302
s0468,23.0119,0.545119
s0470,22.5276,0.594147
s0482,21.8913,0.478654
s0499,23.5750,0.596669
s0505,22.9080,0.637275
s0543,23.3371,0.639828
s0561,24.5082,0.753031
s0667,22.5758,0.486258
s0673,23.7430,0.689052
s0684,25.0505,0.795562
s0687,23.1504,0.656613
s0735,23.8195,0.763318
s0753,23.2842,0.665514
s0802,23.8727,0.786821
s0829,23.7592,0.749814
s0907,22.7416,0.484742
s0923,23.7618,0.616359
s0933,21.7973,0.499671
s0951,23.6292,0.605894
s0994,23.3995,0.599782
s1051,25.2848,0.768177
s1057,23.9026,0.689251
s1075,24.1261,0.751412
s1094,23.4960,0.712792
s1096,23.5208,0.715895
s1112,23.7567,0.661179
s1119,22.1851,0.559465
s1121,22.6672,0.492495
s1152,20.5372,0.473308
s1174,24.2550,0.686793
s1176,23.2704,0.702842
s1184,22.9795,0.637538
s1192,23.0040,0.561605
s1195,24.6690,0.777703
s1212,23.0205,0.588947
s1240,23.2239,0.627985
s1248,24.8466,0.793081
s1249,21.6009,0.492111
s1276,23.7687,0.712654
s1322,24.1754,0.677234
s1323,22.8515,0.645860
s1347,23.0262,0.565752
s1355,24.2614,0.647174
s1357,22.7070,0.574379
s1377,22.2127,0.533204
s1386,24.3897,0.595840
s1411,24.3944,0.574213
s1412,23.8209,0.557745
s1413,22.1480,0.555183
s1414,24.0139,0.629973
s1415,23.4267,0.563493
s1418,23.6266,0.632842
s1420,22.6554,0.586765
s1421,21.4614,0.505110
s1422,23.0272,0.584800
s1423,23.4382,0.603518
s1424,22.2893,0.556347
s1425,24.5508,0.732816
s1426,25.5053,0.784655
s1427,24.4342,0.745161
s1428,23.8195,0.715038
