ct_path,psnr_db,ssim
Case_00415_0000,28.4580,0.797966
Case_00418_0000,31.4423,0.877033
Case_00326_0000,32.5610,0.923174
Case_00561_0000,28.0839,0.802579
Case_00560_0000,28.3649,0.789353
Case_00721_0000,29.5989,0.859729
Case_00582_0000,26.9142,0.865102
Case_00569_0000,28.7876,0.782513
Case_00625_0000,28.8807,0.843734
Case_00952_0000,28.9567,0.852519
Case_01016_0000,29.3132,0.889767
Case_00483_0000,32.1763,0.920299
Case_00203_0000,29.4663,0.852026
Case_00291_0000,31.1611,0.822772
Case_00290_0000,30.5424,0.796181
Case_00211_0000,29.5198,0.826442
Case_00665_0000,28.8319,0.773222
Case_01011_0000,31.6028,0.911109
Case_00312_0000,32.3624,0.907944
Case_00762_0000,31.8459,0.871249
Case_00968_0000,29.6757,0.809312
Case_00330_0000,31.8220,0.895681
Case_00872_0000,32.0613,0.929587
Case_00782_0000,28.8543,0.791197
Case_00092_0000,31.5646,0.909050
Case_00099_0000,30.0367,0.792209
Case_00680_0000,34.2012,0.943986
Case_00504_0000,30.3993,0.839774
Case_00849_0000,32.9252,0.943762
Case_00640_0000,31.6393,0.920855
Case_00878_0000,30.8350,0.882930
Case_00531_0000,30.3909,0.807419
Case_00516_0000,29.2774,0.842945
Case_00802_0000,31.7364,0.910276
Case_00587_0000,24.7755,0.776376
Case_00432_0000,30.0780,0.876817
Case_00006_0000,28.9454,0.803955
Case_00696_0000,29.7620,0.830325
Case_00943_0000,28.0557,0.790634
Case_00035_0000,31.1226,0.923607
Case_00145_0000,32.2841,0.912555
Case_00977_0000,33.1191,0.917228
Case_00780_0000,29.0470,0.803976
Case_01050_0000,32.4718,0.893802
Case_00045_0000,33.1933,0.914053
Case_00887_0000,30.1073,0.891486
Case_00947_0000,28.1445,0.773298
Case_00064_0000,27.9414,0.789615
Case_00428_0000,29.2016,0.836170
Case_00343_0000,32.4085,0.911925
Case_00490_0000,32.2420,0.913679
Case_00376_0000,31.8288,0.910392
Case_00252_0000,28.9078,0.846433
Case_00051_0000,30.7791,0.865955
Case_00416_0000,31.0092,0.944884
Case_01023_0000,32.3084,0.898105
Case_00402_0000,31.7002,0.905333
Case_00821_0000,32.1444,0.904439
Case_00824_0000,31.7948,0.923747
Case_00018_0000,29.7029,0.838978
Case_00931_0000,28.4692,0.866433
Case_00194_0000,30.0288,0.827189
Case_00461_0000,29.5400,0.810052
Case_01059_0000,30.4849,0.903575
Case_00344_0000,28.8817,0.882623
Case_00618_0000,33.0755,0.920593
Case_00090_0000,32.6204,0.927595
Case_00933_0000,29.7322,0.813913
Case_00471_0000,30.1122,0.821292
Case_00534_0000,28.2726,0.835081
Case_00114_0000,32.2432,0.906906
Case_00602_0000,32.9237,0.933062
Case_00510_0000,29.7851,0.840757
Case_01030_0000,31.0000,0.862845
Case_01058_0000,32.0500,0.893511
Case_00728_0000,28.9802,0.810234
Case_00572_0000,26.5524,0.729647
Case_00807_0000,31.8112,0.884344
Case_00923_0000,31.3347,0.866101
Case_00505_0000,31.9068,0.900539
Case_00819_0000,32.3526,0.926873
Case_00732_0000,30.3915,0.796657
Case_00150_0000,32.0138,0.909904
Case_00488_0000,31.7366,0.922645
Case_00734_0000,31.7697,0.850307
Case_00784_0000,33.9201,0.913518
Case_00894_0000,31.3616,0.873585
Case_00846_0000,32.4924,0.903878
Case_00034_0000,33.5768,0.952388
Case_00028_0000,30.1590,0.815728
Case_00841_0000,30.5616,0.902276
Case_00660_0000,32.7139,0.941912
Case_00970_0000,30.2146,0.808366
Case_00492_0000,31.7727,0.925773
Case_00232_0000,31.7504,0.868090
Case_00578_0000,28.1424,0.873399
Case_00608_0000,31.5871,0.922993
Case_00967_0000,29.1365,0.799020
Case_00242_0000,30.5122,0.866214
Case_00158_0000,32.4015,0.925789
Case_00580_0000,29.2843,0.789823
Case_00196_0000,29.6667,0.847746
Case_00984_0000,32.4107,0.920182
Case_00214_0000,33.2245,0.927217
Case_00468_0000,31.9830,0.813831
Case_01044_0000,32.1753,0.911160
Case_00549_0000,30.8063,0.833334
Case_00080_0000,32.9053,0.941053
Case_00424_0000,30.9836,0.863938
Case_00077_0000,29.0963,0.819431
Case_00154_0000,31.6553,0.901296
Case_00054_0000,30.8273,0.848480
Case_00426_0000,29.0748,0.811892
Case_00623_0000,28.9499,0.881770
Case_00964_0000,28.4326,0.845061
Case_00451_0000,32.1570,0.905744
Case_00885_0000,30.8612,0.906388
Case_00912_0000,31.1878,0.896387
Case_00334_0000,32.8256,0.935685
Case_00207_0000,28.5974,0.854389
Case_00829_0000,32.5730,0.916363
Case_00854_0000,32.6330,0.913944
Case_00398_0000,25.8589,0.791155
Case_00265_0000,28.7278,0.807292
Case_00961_0000,28.2885,0.818792
Case_00981_0000,28.2036,0.825089
Case_00019_0000,33.5055,0.938007
Case_00843_0000,33.1042,0.930375
Case_00302_0000,27.1345,0.820166
Case_00017_0000,25.5492,0.822328
Case_00030_0000,30.6272,0.866211
Case_00257_0000,29.1997,0.807098
Case_00978_0000,31.5417,0.895715
Case_00148_0000,32.8473,0.930608
Case_00727_0000,28.2119,0.767339
Case_00263_0000,26.8878,0.827890
Case_00757_0000,29.9221,0.821810
Case_00299_0000,29.3410,0.799820
Case_00877_0000,29.6709,0.880955
Case_00161_0000,32.9781,0.929814
Case_00797_0000,30.3791,0.914895
Case_00351_0000,32.4477,0.911393
Case_00201_0000,31.2624,0.861186
Case_00386_0000,32.5211,0.909872
Case_00982_0000,32.3503,0.918899
Case_00187_0000,32.2146,0.916320
Case_00996_0000,31.2995,0.895694
Case_00897_0000,31.1214,0.891324
Case_00496_0000,31.2400,0.904376
Case_00375_0000,31.2934,0.901652
Case_00137_0000,31.8564,0.912032
Case_00652_0000,30.6386,0.859653
Case_00382_0000,31.4679,0.926130
Case_00533_0000,28.8731,0.839966
Case_00093_0000,32.1212,0.905416
Case_00361_0000,31.6838,0.902743
Case_00990_0000,31.3649,0.905807
Case_00558_0000,29.0504,0.804889
