ct_path,psnr_db,ssim
liver_139,32.0503,0.896479
hepaticvessel_182,35.0229,0.958391
colon_209,30.7458,0.881864
pancreas_237,33.5926,0.925823
pancreas_352,33.9635,0.942850
pancreas_042,33.9547,0.940445
liver_63,33.4391,0.914291
pancreas_273,34.3772,0.944069
lung_048,29.5237,0.871271
spleen_61,31.3049,0.894368
hepaticvessel_026,34.7845,0.942301
pancreas_004,33.1377,0.916723
colon_039,33.2174,0.919767
pancreas_006,34.2145,0.936099
pancreas_284,34.4313,0.942900
colon_118,30.2584,0.886211
lung_081,28.5465,0.850904
colon_037,31.6211,0.889899
colon_157,28.5963,0.920883
lung_079,27.4846,0.836163
pancreas_105,32.9729,0.917534
pancreas_335,33.3993,0.935832
hepaticvessel_359,33.9047,0.950786
hepaticvessel_400,34.9917,0.953314
hepaticvessel_181,28.9448,0.910336
pancreas_345,34.3087,0.943065
pancreas_044,34.0158,0.931643
pancreas_092,31.8628,0.896057
pancreas_391,34.5235,0.948681
pancreas_037,35.9727,0.949196
lung_024,30.0241,0.876550
hepaticvessel_318,34.8619,0.945265
hepaticvessel_196,34.6102,0.952019
hepaticvessel_228,36.1842,0.957206
hepaticvessel_384,34.2873,0.936863
pancreas_188,33.2760,0.931460
colon_011,32.5864,0.927835
lung_017,29.5165,0.876340
hepaticvessel_001,34.7920,0.947812
hepaticvessel_055,34.0483,0.948477
lung_061,28.4003,0.865288
lung_006,29.6443,0.872322
pancreas_226,33.8875,0.938927
hepaticvessel_195,35.3721,0.954500
pancreas_080,34.0567,0.935555
pancreas_223,34.2816,0.930640
hepaticvessel_180,30.3567,0.921765
colon_019,32.9411,0.917825
colon_025,31.9979,0.903886
pancreas_033,31.8911,0.902937
hepaticvessel_185,31.6207,0.937820
colon_155,31.1487,0.903167
hepaticvessel_192,32.4447,0.928949
pancreas_325,34.8864,0.944318
hepaticvessel_160,36.2644,0.952699
colon_168,33.2404,0.917023
hepaticvessel_395,34.9543,0.946479
hepaticvessel_019,35.7549,0.954047
pancreas_283,32.5049,0.931966
hepaticvessel_431,36.0694,0.955439
pancreas_121,34.5323,0.949095
pancreas_269,33.1699,0.928523
hepaticvessel_349,35.5896,0.951142
pancreas_028,34.8024,0.947077
pancreas_057,34.1320,0.939567
