ct_path,psnr_db,ssim
liver_139,24.1258,0.713444
hepaticvessel_182,28.4966,0.877581
colon_209,24.3909,0.752732
pancreas_237,27.0009,0.841680
pancreas_352,28.2197,0.886738
pancreas_042,27.6903,0.843733
liver_63,26.7215,0.817612
pancreas_273,28.4349,0.872720
lung_048,23.8436,0.710774
spleen_61,25.9178,0.778886
hepaticvessel_026,28.5371,0.866023
pancreas_004,27.5156,0.846824
colon_039,26.9660,0.846827
pancreas_006,28.5680,0.860949
pancreas_284,28.3419,0.883129
colon_118,24.6942,0.683852
lung_081,23.5825,0.710724
colon_037,25.1439,0.757340
colon_157,24.9997,0.836474
lung_079,22.5482,0.677863
pancreas_105,26.0281,0.721552
pancreas_335,26.2342,0.839865
hepaticvessel_359,28.3930,0.885919
hepaticvessel_400,28.6699,0.898961
hepaticvessel_181,24.5814,0.804051
pancreas_345,28.7396,0.876622
pancreas_044,28.2597,0.874010
pancreas_092,24.4509,0.737696
pancreas_391,28.0660,0.854621
pancreas_037,28.9261,0.910037
lung_024,23.1503,0.728053
hepaticvessel_318,28.1098,0.877485
hepaticvessel_196,28.4484,0.889120
hepaticvessel_228,28.8740,0.885691
hepaticvessel_384,28.9014,0.884941
pancreas_188,27.4860,0.883520
colon_011,26.2819,0.818701
lung_017,22.4810,0.682966
hepaticvessel_001,28.3284,0.853201
hepaticvessel_055,28.3554,0.883122
lung_061,23.8706,0.754230
lung_006,21.4527,0.663927
pancreas_226,27.2411,0.858665
hepaticvessel_195,28.9530,0.902665
pancreas_080,28.8114,0.881271
pancreas_223,27.4812,0.850436
hepaticvessel_180,25.5561,0.847160
colon_019,27.0319,0.834151
colon_025,26.8875,0.811289
pancreas_033,25.9251,0.757255
hepaticvessel_185,25.2352,0.838747
colon_155,24.9774,0.707103
hepaticvessel_192,26.6405,0.852239
pancreas_325,29.1696,0.888798
hepaticvessel_160,29.2668,0.901064
colon_168,26.3635,0.825365
hepaticvessel_395,28.7853,0.853533
hepaticvessel_019,28.3745,0.844973
pancreas_283,27.1966,0.862851
hepaticvessel_431,29.7047,0.883052
pancreas_121,28.1445,0.840092
pancreas_269,27.4855,0.851363
hepaticvessel_349,28.5908,0.879548
pancreas_028,28.4605,0.875065
pancreas_057,27.5653,0.836969
hepaticvessel_234,28.1081,0.843661
colon_217,23.9156,0.683725
colon_127,24.2791,0.737544
hepaticvessel_047,29.7260,0.899655
spleen_49,25.0611,0.810551
pancreas_256,27.9046,0.871612
pancreas_016,28.0896,0.877991
pancreas_170,28.4864,0.863600
hepaticvessel_282,27.6202,0.876760
colon_112,23.5884,0.721488
colon_192,25.0233,0.717772
hepaticvessel_110,27.9086,0.853608
liver_17,25.7027,0.766425
colon_200,25.7027,0.842947
liver_76,26.8549,0.800528
liver_130,24.3868,0.672690
pancreas_349,27.8884,0.872318
hepaticvessel_214,26.2853,0.854599
lung_093,23.5367,0.735191
lung_013,22.2934,0.644463
colon_148,25.1957,0.753342
colon_060,27.9735,0.855557
liver_19,25.2419,0.692113
colon_083,25.2159,0.728605
hepaticvessel_284,28.9496,0.881266
