ct_path,psnr_db,ssim
CQ500CT437,24.4907,0.840745
CQ500CT256,24.3184,0.834233
CQ500CT68,24.9368,0.795167
CQ500CT215,23.1213,0.805107
CQ500CT26,23.7169,0.729159
CQ500CT337,24.3942,0.821039
CQ500CT395,25.2672,0.775693
CQ500CT0,24.9008,0.788905
CQ500CT400,24.4481,0.806194
CQ500CT420,24.2544,0.811141
CQ500CT9,24.3297,0.798439
CQ500CT44,24.8782,0.764441
CQ500CT291,24.7555,0.844117
CQ500CT444,22.9500,0.795627
CQ500CT142,25.0564,0.799715
CQ500CT104,25.1646,0.837144
CQ500CT362,24.1811,0.814819
CQ500CT486,25.2935,0.819814
CQ500CT128,24.5817,0.825643
CQ500CT224,22.4749,0.738367
CQ500CT35,24.4409,0.817496
CQ500CT311,25.3423,0.750663
CQ500CT87,24.1514,0.715190
CQ500CT364,24.5243,0.798588
CQ500CT198,25.3225,0.811784
CQ500CT407,24.0552,0.819043
CQ500CT394,24.9432,0.772545
CQ500CT251,23.8933,0.804303
CQ500CT308,25.1230,0.811179
CQ500CT270,23.8820,0.834232
CQ500CT146,25.6860,0.754386
CQ500CT368,24.6593,0.848380
CQ500CT326,24.5014,0.749140
CQ500CT259,24.7560,0.867881
CQ500CT428,25.1038,0.820856
CQ500CT65,24.9698,0.804187
CQ500CT133,23.3620,0.707280
CQ500CT449,24.0360,0.817074
CQ500CT145,25.3114,0.734938
CQ500CT249,24.8211,0.817254
CQ500CT17,24.1644,0.792770
CQ500CT390,24.5564,0.714846
CQ500CT488,24.9339,0.846047
CQ500CT438,24.6217,0.796159
CQ500CT355,19.7578,0.657108
CQ500CT219,24.0908,0.818696
CQ500CT483,25.1745,0.825045
CQ500CT398,24.6282,0.739283
CQ500CT143,25.0466,0.770660
CQ500CT462,24.9248,0.842256
CQ500CT82,23.6225,0.747221
CQ500CT235,23.7175,0.749213
CQ500CT166,22.3570,0.791058
CQ500CT342,25.0743,0.818196
CQ500CT203,24.2707,0.793305
CQ500CT379,24.8588,0.830336
CQ500CT272,24.5065,0.713962
CQ500CT329,25.1663,0.806988
CQ500CT246,24.6591,0.819746
CQ500CT55,23.1899,0.806491
CQ500CT476,24.1430,0.775794
CQ500CT294,25.1569,0.806153
CQ500CT332,23.8663,0.814671
CQ500CT345,11.6672,0.206461
CQ500CT223,24.3569,0.859927
CQ500CT116,24.5903,0.855949
CQ500CT301,24.9191,0.847758
CQ500CT84,24.5755,0.850223
CQ500CT464,23.3998,0.825777
CQ500CT285,24.1702,0.802742
CQ500CT62,21.1241,0.683084
