ct_path,psnr_db,ssim
amos_0165,29.4886,0.891265
amos_0384,27.6799,0.833155
amos_0046,29.0378,0.880376
amos_0157,29.6060,0.885122
amos_0054,28.4282,0.866312
amos_0073,27.4803,0.860606
amos_0316,27.9813,0.864845
amos_0210,25.7572,0.823566
amos_0075,28.6593,0.876104
amos_0334,27.4741,0.863894
amos_0404,28.8342,0.897219
amos_0416,29.2156,0.884911
amos_0093,26.4234,0.810803
amos_0216,29.4220,0.863132
amos_0480,28.7664,0.864643
amos_0060,27.3832,0.855284
amos_0369,26.5488,0.842955
amos_0164,25.9752,0.849264
amos_0211,28.7557,0.855758
amos_0252,28.2486,0.868708
amos_0444,25.8342,0.851256
amos_0321,28.2912,0.847128
amos_0290,27.8373,0.855728
amos_0390,28.7205,0.890619
amos_0008,27.5102,0.864746
amos_0463,28.5551,0.871998
amos_0250,27.2999,0.842863
amos_0229,29.9293,0.890474
amos_0246,29.5490,0.893670
amos_0212,29.0090,0.882927
amos_0130,28.1587,0.876539
amos_0163,28.4552,0.862862
amos_0224,28.4567,0.856566
amos_0042,28.1201,0.871387
amos_0279,29.0617,0.863851
amos_0022,29.0380,0.885337
amos_0435,29.3361,0.875508
amos_0069,29.0036,0.892087
amos_0228,27.7510,0.834102
amos_0152,27.8234,0.865883
amos_0370,28.5110,0.884624
amos_0218,26.8819,0.862969
amos_0155,28.4800,0.869198
amos_0178,28.0425,0.866984
amos_0398,27.0144,0.857442
amos_0140,29.0975,0.888505
amos_0142,29.9005,0.884027
amos_0327,29.6680,0.888295
amos_0176,28.6600,0.885954
amos_0171,26.2771,0.836799
amos_0089,23.2623,0.778233
amos_0097,27.7504,0.863373
amos_0440,26.5791,0.829897
amos_0304,28.0774,0.857516
amos_0051,28.7703,0.853508
amos_0200,27.5301,0.849646
amos_0298,28.9279,0.874375
amos_0132,26.8976,0.856193
amos_0121,27.9053,0.858720
amos_0359,25.8767,0.856690
amos_0181,26.3663,0.855247
amos_0371,27.7263,0.876858
amos_0038,28.8688,0.885408
amos_0161,27.0584,0.868974
amos_0005,27.9297,0.867839
amos_0094,29.1268,0.868190
amos_0305,28.7042,0.892736
amos_0189,26.1824,0.845271
amos_0375,28.1719,0.861915
amos_0454,28.7713,0.912557
amos_0095,28.4436,0.863114
amos_0469,27.6791,0.861518
amos_0293,26.2721,0.802034
amos_0341,28.1097,0.878801
amos_0408,27.6753,0.866904
