ct_path,psnr_db,ssim
ToothFairy3S_0049_0000,30.0353,0.963260
ToothFairy3F_051_0000,26.3932,0.898411
ToothFairy3P_216_0000,29.2302,0.950119
ToothFairy3P_331_0000,29.8674,0.938140
ToothFairy3P_523_0000,28.7545,0.951037
ToothFairy3P_010_0000,29.4122,0.915857
ToothFairy3P_470_0000,29.4454,0.953907
ToothFairy3P_064_0000,28.0898,0.938366
ToothFairy3P_054_0000,29.9014,0.954831
ToothFairy3P_343_0000,31.0883,0.962841
ToothFairy3S_0040_0000,29.4756,0.959753
ToothFairy3F_036_0000,26.6708,0.897457
ToothFairy3P_509_0000,31.1829,0.960290
ToothFairy3P_415_0000,30.0878,0.920545
ToothFairy3P_114_0000,27.8033,0.941217
ToothFairy3P_429_0000,29.9556,0.956404
ToothFairy3P_066_0000,29.1347,0.950645
ToothFairy3P_118_0000,28.5519,0.913706
ToothFairy3P_508_0000,29.7416,0.955816
ToothFairy3P_485_0000,30.3734,0.955230
ToothFairy3P_249_0000,30.5583,0.961822
ToothFairy3P_366_0000,31.0282,0.961288
ToothFairy3F_001_0000,23.5843,0.770443
ToothFairy3P_373_0000,30.7864,0.960249
ToothFairy3P_397_0000,30.6086,0.961267
ToothFairy3P_459_0000,30.7356,0.959787
ToothFairy3P_482_0000,29.7711,0.954713
ToothFairy3P_419_0000,29.4304,0.958516
ToothFairy3P_190_0000,30.5560,0.955636
ToothFairy3S_0050_0000,29.4721,0.959136
ToothFairy3P_424_0000,29.6082,0.948905
ToothFairy3F_052_0000,25.9935,0.891191
ToothFairy3F_008_0000,25.7713,0.893569
ToothFairy3P_536_0000,28.7728,0.944897
ToothFairy3P_333_0000,29.1210,0.921746
ToothFairy3P_538_0000,29.5852,0.951973
ToothFairy3P_471_0000,29.4830,0.955912
ToothFairy3F_034_0000,25.8432,0.887295
ToothFairy3P_081_0000,28.3401,0.945723
ToothFairy3P_507_0000,31.9398,0.965703
ToothFairy3P_213_0000,29.5431,0.953091
ToothFairy3P_241_0000,31.0407,0.962881
ToothFairy3P_335_0000,29.3720,0.950994
ToothFairy3S_0014_0000,30.7366,0.961664
ToothFairy3P_042_0000,28.0709,0.905613
ToothFairy3P_535_0000,29.9844,0.960050
ToothFairy3P_382_0000,28.7380,0.941081
ToothFairy3P_365_0000,29.4421,0.950665
ToothFairy3P_109_0000,30.6454,0.958331
ToothFairy3P_209_0000,31.3178,0.961658
ToothFairy3P_129_0000,30.7299,0.961275
ToothFairy3F_056_0000,25.3994,0.882751
ToothFairy3P_339_0000,29.1253,0.952864
ToothFairy3P_238_0000,28.4127,0.901874
ToothFairy3P_405_0000,31.3134,0.963589
ToothFairy3P_499_0000,31.5196,0.961514
ToothFairy3P_526_0000,29.4227,0.916630
ToothFairy3P_013_0000,31.9938,0.972432
ToothFairy3P_039_0000,30.4149,0.956232
ToothFairy3P_370_0000,29.6008,0.923125
ToothFairy3P_098_0000,29.0051,0.954244
ToothFairy3P_253_0000,29.5193,0.948508
ToothFairy3P_035_0000,29.3522,0.951969
ToothFairy3P_091_0000,30.0842,0.955666
ToothFairy3P_341_0000,29.4271,0.950586
ToothFairy3P_090_0000,30.4178,0.957469
ToothFairy3S_0036_0000,28.3263,0.919117
ToothFairy3P_210_0000,28.4207,0.945017
ToothFairy3P_422_0000,29.2625,0.952231
ToothFairy3S_0008_0000,30.6109,0.963497
ToothFairy3P_363_0000,29.2917,0.959053
ToothFairy3P_473_0000,26.1819,0.928063
ToothFairy3S_0017_0000,31.3626,0.971682
ToothFairy3S_0043_0000,28.4580,0.957627
ToothFairy3F_046_0000,26.0639,0.887379
ToothFairy3P_493_0000,30.9662,0.961447
ToothFairy3P_451_0000,30.7499,0.963635
