ct_path,psnr_db,ssim
colon_207,28.8994,0.856365
liver_32,29.1940,0.855786
pancreas_229,28.9977,0.856275
pancreas_405,31.0710,0.899193
liver_159,28.7366,0.837308
hepaticvessel_215,30.0232,0.889084
pancreas_310,32.0231,0.903765
hepaticvessel_397,29.9981,0.875187
colon_117,27.7553,0.830129
pancreas_124,30.3426,0.863429
lung_040,26.0808,0.766757
pancreas_329,29.1926,0.878880
pancreas_236,28.6467,0.876564
liver_121,26.8007,0.820799
lung_015,24.7032,0.762999
hepaticvessel_032,31.4500,0.879352
hepaticvessel_386,32.8679,0.903888
pancreas_179,32.0990,0.893789
pancreas_413,31.2091,0.889273
colon_134,28.2915,0.844925
hepaticvessel_187,31.9950,0.899552
colon_048,27.3584,0.854492
pancreas_214,30.8212,0.881056
hepaticvessel_084,30.6221,0.901303
