ct_path,psnr_db,ssim
CQ500CT437,32.0988,0.965334
CQ500CT256,31.6781,0.968637
CQ500CT68,31.7629,0.962493
CQ500CT215,33.4445,0.965339
CQ500CT26,33.0282,0.954427
CQ500CT337,31.1807,0.955532
CQ500CT395,33.3092,0.964205
CQ500CT0,32.2260,0.951849
CQ500CT400,29.8960,0.935709
CQ500CT420,32.1817,0.958633
CQ500CT9,32.1933,0.953648
CQ500CT44,32.0152,0.981820
CQ500CT291,33.1646,0.969522
CQ500CT444,31.1292,0.950327
CQ500CT142,32.5004,0.954813
CQ500CT104,32.9173,0.954453
CQ500CT362,32.9042,0.966274
CQ500CT486,32.7761,0.951210
CQ500CT128,33.2369,0.974869
CQ500CT224,31.6052,0.924411
CQ500CT35,31.8630,0.966641
CQ500CT311,33.5173,0.953042
CQ500CT87,31.6306,0.890330
CQ500CT364,32.7644,0.950000
CQ500CT198,33.8870,0.969946
CQ500CT407,31.3838,0.956618
CQ500CT394,32.4322,0.954215
CQ500CT251,30.6699,0.946756
CQ500CT308,33.1136,0.960309
CQ500CT270,32.3101,0.970392
CQ500CT146,33.3809,0.960875
CQ500CT368,32.4776,0.970631
CQ500CT326,32.3416,0.907091
CQ500CT259,31.6036,0.979352
CQ500CT428,31.9494,0.958093
CQ500CT65,33.0440,0.949883
CQ500CT133,30.2227,0.881002
CQ500CT449,30.8441,0.959744
CQ500CT145,34.9160,0.967974
CQ500CT249,33.0240,0.967272
CQ500CT17,31.8687,0.943263
CQ500CT390,33.5549,0.951658
CQ500CT488,33.2693,0.967120
CQ500CT438,31.6298,0.938334
CQ500CT355,29.3329,0.934409
CQ500CT219,31.9610,0.960708
CQ500CT483,33.6612,0.964250
CQ500CT398,31.6078,0.911933
CQ500CT143,32.6383,0.980209
CQ500CT462,31.9473,0.959048
CQ500CT82,30.9412,0.920994
CQ500CT235,30.9582,0.938432
CQ500CT166,30.9428,0.951136
CQ500CT342,33.6485,0.960193
CQ500CT203,33.6652,0.965808
CQ500CT379,33.0708,0.969921
CQ500CT272,32.8196,0.925724
CQ500CT329,33.2356,0.964491
CQ500CT246,32.1329,0.967527
CQ500CT55,30.9501,0.950356
CQ500CT476,31.6929,0.936798
CQ500CT294,33.1703,0.961775
CQ500CT332,29.9154,0.939759
CQ500CT345,17.4014,0.534202
CQ500CT223,32.2523,0.971901
CQ500CT116,31.5562,0.982029
CQ500CT301,32.8880,0.969580
CQ500CT84,33.1646,0.964385
CQ500CT464,32.2653,0.964067
CQ500CT285,31.6357,0.950838
CQ500CT62,26.5925,0.851468
