ct_path,psnr_db,ssim
CQ500CT437,28.9101,0.916779
CQ500CT256,28.5925,0.912543
CQ500CT68,28.4311,0.916924
CQ500CT215,28.9197,0.928013
CQ500CT26,28.0678,0.927587
CQ500CT337,28.3705,0.899700
CQ500CT395,29.3814,0.936124
CQ500CT0,28.9562,0.924698
CQ500CT400,27.6257,0.877675
CQ500CT420,28.6770,0.888265
CQ500CT9,28.5698,0.910336
CQ500CT44,28.2182,0.942612
CQ500CT291,29.4416,0.916435
CQ500CT444,27.9259,0.889562
CQ500CT142,28.8767,0.893680
CQ500CT104,29.0686,0.942534
CQ500CT362,29.0894,0.930408
CQ500CT486,29.3603,0.930013
CQ500CT128,29.3259,0.919836
CQ500CT224,27.8706,0.844316
CQ500CT35,28.8342,0.907345
CQ500CT311,29.5017,0.938318
CQ500CT87,27.9922,0.789891
CQ500CT364,28.8889,0.893242
CQ500CT198,29.5945,0.925594
CQ500CT407,28.0522,0.895502
CQ500CT394,28.7747,0.925085
CQ500CT251,27.5585,0.905786
CQ500CT308,29.0918,0.937396
CQ500CT270,28.1253,0.915679
CQ500CT146,29.2382,0.946932
CQ500CT368,28.9799,0.919304
CQ500CT326,28.8589,0.817972
CQ500CT259,27.9207,0.932241
CQ500CT428,28.6484,0.931182
CQ500CT65,29.9946,0.877682
CQ500CT133,27.5868,0.800477
CQ500CT449,27.6788,0.892703
CQ500CT145,28.2805,0.923713
CQ500CT249,29.3610,0.895307
CQ500CT17,28.7195,0.865386
CQ500CT390,28.8441,0.946576
CQ500CT488,29.1408,0.920711
CQ500CT438,28.5411,0.873266
CQ500CT355,24.6403,0.903865
CQ500CT219,28.6232,0.898929
CQ500CT483,29.8082,0.927170
CQ500CT398,28.3864,0.821502
CQ500CT143,27.6681,0.938353
CQ500CT462,29.1485,0.925217
CQ500CT82,27.1828,0.850503
CQ500CT235,27.4999,0.900110
CQ500CT166,27.0059,0.885214
CQ500CT342,29.6987,0.905345
CQ500CT203,29.4161,0.881805
CQ500CT379,29.7393,0.910801
CQ500CT272,28.6293,0.925642
CQ500CT329,29.5979,0.931753
CQ500CT246,28.7377,0.918565
CQ500CT55,27.4800,0.889164
CQ500CT476,27.6551,0.878960
CQ500CT294,29.1444,0.930311
CQ500CT332,27.4803,0.893345
CQ500CT345,15.2473,0.424726
CQ500CT223,28.5049,0.930548
CQ500CT116,28.1265,0.933935
CQ500CT301,29.5298,0.921542
CQ500CT84,29.0328,0.924016
CQ500CT464,28.6065,0.916908
CQ500CT285,28.3883,0.896887
CQ500CT62,24.6717,0.811550
