ct_path,psnr_db,ssim
s0013,23.8219,0.656021
s0029,22.7446,0.673836
s0038,24.0461,0.698985
s0040,23.1974,0.661218
s0119,23.0899,0.706783
s0230,21.9694,0.585777
s0235,24.5653,0.610666
s0236,22.8896,0.632484
s0244,22.4565,0.670232
s0291,23.6238,0.672897
s0295,22.8680,0.242541
s0308,24.3688,0.671438
s0311,24.2964,0.637632
s0423,21.7146,0.623248
s0440,23.2154,0.673966
s0441,23.9531,0.688799
s0450,24.2460,0.683837
s0459,22.3910,0.638261
s0468,21.8215,0.584743
s0470,22.2406,0.622477
s0482,21.0283,0.561757
s0499,23.1112,0.615733
s0505,21.4706,0.668986
s0543,22.3261,0.688378
s0561,23.8630,0.629223
s0667,22.3042,0.672000
s0673,23.7031,0.593696
s0684,23.0842,0.351555
s0687,22.5495,0.624246
s0735,21.6725,0.524816
s0753,22.8834,0.554513
s0802,23.1005,0.524227
s0829,23.0892,0.565110
s0907,22.2416,0.675924
s0923,23.0150,0.700487
s0933,21.0743,0.614937
s0951,23.7364,0.658222
s0994,23.1899,0.618962
s1051,23.3721,0.380750
s1057,23.2786,0.504505
s1075,23.2958,0.519645
s1094,22.6522,0.533623
s1096,19.8169,0.388513
s1112,23.3797,0.556217
s1119,22.0119,0.599186
s1121,21.5711,0.630398
s1152,19.0901,0.573721
s1174,23.5681,0.659271
s1176,22.7273,0.630475
s1184,22.4755,0.614041
s1192,22.2497,0.615280
s1195,23.6510,0.461309
s1212,22.7120,0.660370
s1240,23.2876,0.669466
s1248,23.4625,0.700545
s1249,20.1419,0.602649
s1276,23.2862,0.717668
s1322,23.9360,0.675585
s1323,22.3779,0.554550
s1347,22.3164,0.655610
s1355,23.8835,0.612632
s1357,21.7872,0.660176
s1377,21.6166,0.614529
s1386,23.6639,0.658388
s1411,23.7035,0.670379
s1412,23.3259,0.660850
s1413,21.4803,0.643969
s1414,23.4775,0.670771
s1415,22.2653,0.658718
s1418,23.0872,0.643853
s1420,21.0743,0.610520
s1421,19.6802,0.592674
s1422,21.7720,0.659059
s1423,22.4207,0.698828
s1424,21.1543,0.648641
s1425,23.9143,0.571798
s1426,23.7195,0.494726
s1427,23.5325,0.481215
s1428,22.2406,0.543715
