ct_path,psnr_db,ssim
ToothFairy3S_0049_0000,25.2044,0.891701
ToothFairy3F_051_0000,22.2581,0.781827
ToothFairy3P_216_0000,24.7420,0.880131
ToothFairy3P_331_0000,23.6830,0.866497
ToothFairy3P_523_0000,24.8384,0.886987
ToothFairy3P_010_0000,25.3632,0.872882
ToothFairy3P_470_0000,25.0091,0.883199
ToothFairy3P_064_0000,24.7063,0.877048
ToothFairy3P_054_0000,25.7172,0.900055
ToothFairy3P_343_0000,25.7994,0.901330
ToothFairy3S_0040_0000,25.2973,0.897232
ToothFairy3F_036_0000,22.4975,0.780011
ToothFairy3P_509_0000,25.8844,0.904093
ToothFairy3P_415_0000,25.6353,0.879641
ToothFairy3P_114_0000,24.5824,0.876577
ToothFairy3P_429_0000,25.4947,0.889232
ToothFairy3P_066_0000,25.1113,0.885547
ToothFairy3P_118_0000,25.5158,0.876177
ToothFairy3P_508_0000,25.8328,0.905605
ToothFairy3P_485_0000,25.2660,0.884075
ToothFairy3P_249_0000,25.7442,0.896064
ToothFairy3P_366_0000,25.9225,0.905490
ToothFairy3F_001_0000,22.5553,0.695547
ToothFairy3P_373_0000,25.5272,0.895116
ToothFairy3P_397_0000,25.9397,0.902647
ToothFairy3P_459_0000,25.7849,0.895854
ToothFairy3P_482_0000,25.0825,0.883702
ToothFairy3P_419_0000,25.4768,0.906586
ToothFairy3P_190_0000,25.7799,0.904426
ToothFairy3S_0050_0000,25.7828,0.889730
ToothFairy3P_424_0000,25.0463,0.885022
ToothFairy3F_052_0000,22.7689,0.785903
ToothFairy3F_008_0000,22.1999,0.779734
ToothFairy3P_536_0000,25.1034,0.886345
ToothFairy3P_333_0000,24.7127,0.862084
ToothFairy3P_538_0000,24.9955,0.879484
ToothFairy3P_471_0000,25.7301,0.902946
ToothFairy3F_034_0000,22.4511,0.777055
ToothFairy3P_081_0000,24.4146,0.879540
ToothFairy3P_507_0000,26.0931,0.907663
ToothFairy3P_213_0000,25.5846,0.888521
ToothFairy3P_241_0000,26.1295,0.906436
ToothFairy3P_335_0000,25.4071,0.887365
ToothFairy3S_0014_0000,25.6920,0.890686
ToothFairy3P_042_0000,25.2397,0.872840
ToothFairy3P_535_0000,25.6099,0.899932
ToothFairy3P_382_0000,25.1231,0.889448
ToothFairy3P_365_0000,24.9710,0.881700
ToothFairy3P_109_0000,25.8875,0.896246
ToothFairy3P_209_0000,25.5889,0.892420
ToothFairy3P_129_0000,25.6020,0.894633
ToothFairy3F_056_0000,22.2817,0.777815
ToothFairy3P_339_0000,25.6127,0.903961
ToothFairy3P_238_0000,25.0829,0.868744
ToothFairy3P_405_0000,26.1159,0.909253
ToothFairy3P_499_0000,26.3256,0.909475
ToothFairy3P_526_0000,25.4712,0.874790
ToothFairy3P_013_0000,26.1943,0.915944
ToothFairy3P_039_0000,25.3745,0.889286
ToothFairy3P_370_0000,25.8264,0.888394
ToothFairy3P_098_0000,25.7358,0.905912
ToothFairy3P_253_0000,25.0151,0.881583
ToothFairy3P_035_0000,25.8183,0.901601
ToothFairy3P_091_0000,25.1305,0.882724
ToothFairy3P_341_0000,25.8867,0.906955
ToothFairy3P_090_0000,25.6777,0.898106
ToothFairy3S_0036_0000,25.7127,0.866142
ToothFairy3P_210_0000,25.2396,0.891946
ToothFairy3P_422_0000,24.8441,0.886735
ToothFairy3S_0008_0000,26.0134,0.896009
ToothFairy3P_363_0000,25.5178,0.902663
ToothFairy3P_473_0000,24.6896,0.871908
ToothFairy3S_0017_0000,26.4687,0.914526
ToothFairy3S_0043_0000,25.0890,0.897734
ToothFairy3F_046_0000,22.7877,0.779427
ToothFairy3P_493_0000,25.6838,0.890811
ToothFairy3P_451_0000,25.9567,0.904552
