ct_path,psnr_db,ssim
amos_0165,27.4795,0.883306
amos_0384,27.2372,0.825430
amos_0046,27.0745,0.860003
amos_0157,27.3784,0.863827
amos_0054,26.9008,0.869816
amos_0073,27.0022,0.856517
amos_0316,26.6854,0.833069
amos_0210,25.8892,0.821605
amos_0075,26.8856,0.852894
amos_0334,26.7114,0.837135
amos_0404,26.9413,0.875420
amos_0416,27.4806,0.867585
amos_0093,24.7240,0.790714
amos_0216,27.3896,0.845870
amos_0480,27.2823,0.836408
amos_0060,27.4116,0.863180
amos_0369,26.9161,0.835710
amos_0164,26.7177,0.855499
amos_0211,26.7880,0.828484
amos_0252,27.1289,0.858788
amos_0444,26.4375,0.836340
amos_0321,26.6580,0.825013
amos_0290,27.2302,0.850905
amos_0390,27.0543,0.867363
amos_0008,27.1606,0.870559
amos_0463,27.3513,0.865374
amos_0250,26.6153,0.836850
amos_0229,27.5200,0.865615
amos_0246,27.3019,0.868342
amos_0212,28.1689,0.873318
amos_0130,26.7608,0.866453
amos_0163,27.5270,0.862962
amos_0224,26.8992,0.839932
amos_0042,27.1978,0.856887
amos_0279,27.2814,0.835123
amos_0022,27.3438,0.880389
amos_0435,27.3165,0.854012
amos_0069,27.4284,0.870414
amos_0228,27.2091,0.828631
amos_0152,26.6910,0.846269
amos_0370,27.0297,0.878493
amos_0218,26.6817,0.848074
amos_0155,26.9512,0.843782
amos_0178,26.8929,0.851653
amos_0398,26.8026,0.855830
amos_0140,27.2264,0.872944
amos_0142,27.5894,0.878983
amos_0327,27.6396,0.872089
amos_0176,26.9066,0.863102
amos_0171,27.0432,0.851025
amos_0089,24.5956,0.809168
amos_0097,26.7501,0.860383
amos_0440,26.5919,0.822711
amos_0304,26.9891,0.844032
amos_0051,26.7248,0.844426
amos_0200,26.7335,0.846430
amos_0298,26.9835,0.838734
amos_0132,26.1427,0.849590
amos_0121,26.4344,0.845034
amos_0359,26.1795,0.847410
amos_0181,26.3303,0.855648
amos_0371,27.3044,0.869193
amos_0038,27.0445,0.863414
amos_0161,26.5141,0.858697
amos_0005,26.6445,0.842589
amos_0094,27.1825,0.859028
amos_0305,27.8071,0.866336
amos_0189,26.4172,0.823872
amos_0375,27.4484,0.864424
amos_0454,27.7737,0.877400
amos_0095,26.9712,0.860465
amos_0469,27.3107,0.847580
amos_0293,25.6639,0.792478
amos_0341,27.1500,0.867837
amos_0408,27.0107,0.862352
