ct_path,psnr_db,ssim
CQ500CT437,26.8586,0.899809
CQ500CT256,25.8239,0.893137
CQ500CT68,26.5248,0.902070
CQ500CT215,26.8992,0.908229
CQ500CT26,26.7655,0.898817
CQ500CT337,26.6059,0.885746
CQ500CT395,27.1791,0.905202
CQ500CT0,26.2728,0.886253
CQ500CT400,25.8205,0.857971
CQ500CT420,26.4439,0.889189
CQ500CT9,26.1723,0.884212
CQ500CT44,27.5397,0.915542
CQ500CT291,26.4969,0.898163
CQ500CT444,25.7743,0.870107
CQ500CT142,26.3676,0.886026
CQ500CT104,26.8529,0.896052
CQ500CT362,25.9804,0.894358
CQ500CT486,27.0418,0.885927
CQ500CT128,26.4585,0.888925
CQ500CT224,26.5524,0.854056
CQ500CT35,25.9490,0.895258
CQ500CT311,27.7335,0.907462
CQ500CT87,26.5905,0.851609
CQ500CT364,27.1396,0.874175
CQ500CT198,26.9177,0.904744
CQ500CT407,25.7962,0.876112
CQ500CT394,26.6610,0.901208
CQ500CT251,25.2533,0.871305
CQ500CT308,26.9546,0.907401
CQ500CT270,26.4994,0.902509
CQ500CT146,27.2864,0.906302
CQ500CT368,26.2874,0.901414
CQ500CT326,27.0621,0.860657
CQ500CT259,27.1032,0.913145
CQ500CT428,26.1119,0.888130
CQ500CT65,26.9476,0.882516
CQ500CT133,25.3340,0.826945
CQ500CT449,25.5411,0.873151
CQ500CT145,27.5053,0.912970
CQ500CT249,26.6330,0.895594
CQ500CT17,26.2227,0.874303
CQ500CT390,27.3210,0.901474
CQ500CT488,26.8996,0.898272
CQ500CT438,26.7122,0.870048
CQ500CT355,24.5318,0.867775
CQ500CT219,25.9176,0.881226
CQ500CT483,26.8171,0.900915
CQ500CT398,26.6299,0.856976
CQ500CT143,27.0042,0.915938
CQ500CT462,26.2766,0.883314
CQ500CT82,25.5092,0.863972
CQ500CT235,25.5224,0.870954
CQ500CT166,25.5197,0.871741
CQ500CT342,26.8284,0.889355
CQ500CT203,26.5585,0.882144
CQ500CT379,27.1911,0.906583
CQ500CT272,27.1836,0.897014
CQ500CT329,27.0624,0.904971
CQ500CT246,26.6083,0.903474
CQ500CT55,25.7142,0.869188
CQ500CT476,26.1710,0.882331
CQ500CT294,26.7763,0.898400
CQ500CT332,25.0092,0.855090
CQ500CT345,16.2948,0.477561
CQ500CT223,26.2897,0.900944
CQ500CT116,27.0158,0.912549
CQ500CT301,26.6935,0.896951
CQ500CT84,26.6025,0.895788
CQ500CT464,26.5883,0.900487
CQ500CT285,25.7718,0.875681
CQ500CT62,23.6495,0.793741
