ct_path,psnr_db,ssim
Case_00415_0000,23.4144,0.700239
Case_00418_0000,25.5276,0.790668
Case_00326_0000,26.4445,0.863399
Case_00561_0000,22.8532,0.668974
Case_00560_0000,24.3307,0.660864
Case_00721_0000,25.6505,0.760347
Case_00582_0000,22.1838,0.755100
Case_00569_0000,24.6000,0.676303
Case_00625_0000,23.0248,0.700440
Case_00952_0000,24.3826,0.751105
Case_01016_0000,24.8733,0.811914
Case_00483_0000,27.7269,0.856062
Case_00203_0000,26.0827,0.799433
Case_00291_0000,25.7683,0.739740
Case_00290_0000,24.9751,0.712590
Case_00211_0000,24.2912,0.731059
Case_00665_0000,24.1281,0.681030
Case_01011_0000,26.3906,0.826125
Case_00312_0000,27.6898,0.852301
Case_00762_0000,27.6265,0.813359
Case_00968_0000,24.7324,0.693059
Case_00330_0000,26.7381,0.803599
Case_00872_0000,27.3552,0.871139
Case_00782_0000,23.7110,0.669901
Case_00092_0000,26.3405,0.855421
Case_00099_0000,24.6029,0.698541
Case_00680_0000,28.8473,0.895298
Case_00504_0000,24.2022,0.741688
Case_00849_0000,27.7266,0.892665
Case_00640_0000,26.2620,0.856092
Case_00878_0000,26.5063,0.816706
Case_00531_0000,25.2139,0.721974
Case_00516_0000,23.9235,0.726852
Case_00802_0000,26.0138,0.825273
Case_00587_0000,20.7714,0.638888
Case_00432_0000,25.7868,0.780261
Case_00006_0000,23.1494,0.693997
Case_00696_0000,25.6824,0.743047
Case_00943_0000,24.1384,0.666724
Case_00035_0000,25.5785,0.859819
Case_00145_0000,27.6070,0.857761
Case_00977_0000,27.8318,0.871822
Case_00780_0000,24.2586,0.686068
Case_01050_0000,27.0062,0.834319
Case_00045_0000,27.4019,0.858630
Case_00887_0000,25.3315,0.811085
Case_00947_0000,23.3817,0.658237
Case_00064_0000,22.7816,0.676705
Case_00428_0000,24.1648,0.727570
Case_00343_0000,27.3676,0.845185
Case_00490_0000,27.2459,0.837315
Case_00376_0000,26.9791,0.863779
Case_00252_0000,23.7245,0.732407
Case_00051_0000,25.4922,0.775304
Case_00416_0000,26.4896,0.900573
Case_01023_0000,27.1585,0.848843
Case_00402_0000,26.3963,0.809104
Case_00821_0000,26.9673,0.845832
Case_00824_0000,26.3630,0.863898
Case_00018_0000,24.3613,0.739147
Case_00931_0000,24.5111,0.770010
Case_00194_0000,25.0593,0.725343
Case_00461_0000,25.0364,0.708661
Case_01059_0000,25.8394,0.843350
Case_00344_0000,24.4063,0.810017
Case_00618_0000,27.2395,0.862627
Case_00090_0000,27.5653,0.877442
Case_00933_0000,23.8600,0.669511
Case_00471_0000,25.4805,0.745292
Case_00534_0000,22.9870,0.711573
Case_00114_0000,27.1511,0.839266
Case_00602_0000,27.5495,0.884363
Case_00510_0000,24.4921,0.736683
Case_01030_0000,26.2535,0.788503
Case_01058_0000,26.3536,0.830605
Case_00728_0000,23.2595,0.685355
Case_00572_0000,22.0986,0.609289
Case_00807_0000,26.4301,0.814086
Case_00923_0000,25.6907,0.784440
Case_00505_0000,26.7289,0.835321
Case_00819_0000,26.9116,0.874367
Case_00732_0000,25.2975,0.713444
Case_00150_0000,27.2233,0.851026
Case_00488_0000,26.3668,0.853337
Case_00734_0000,26.5991,0.775964
Case_00784_0000,28.3261,0.861890
Case_00894_0000,25.9618,0.811173
Case_00846_0000,27.2714,0.840485
Case_00034_0000,28.1401,0.903750
Case_00028_0000,25.7989,0.732001
Case_00841_0000,24.6429,0.814897
Case_00660_0000,28.2510,0.885342
Case_00970_0000,24.5222,0.689594
Case_00492_0000,26.8315,0.867966
Case_00232_0000,27.1516,0.808997
Case_00578_0000,24.1324,0.795018
Case_00608_0000,27.2640,0.850254
Case_00967_0000,24.7442,0.694047
Case_00242_0000,25.8121,0.785585
Case_00158_0000,27.7021,0.870550
Case_00580_0000,22.6821,0.629390
Case_00196_0000,24.9764,0.784773
Case_00984_0000,27.1110,0.856125
Case_00214_0000,27.6411,0.882410
Case_00468_0000,26.9534,0.742227
Case_01044_0000,27.0640,0.859873
Case_00549_0000,26.0394,0.738565
Case_00080_0000,27.8060,0.879765
Case_00424_0000,26.2989,0.797525
Case_00077_0000,24.4854,0.719105
Case_00154_0000,26.3980,0.839642
Case_00054_0000,25.0917,0.742743
Case_00426_0000,24.5866,0.731390
Case_00623_0000,23.2644,0.763363
Case_00964_0000,24.2289,0.768092
Case_00451_0000,27.4719,0.845000
Case_00885_0000,25.0353,0.821228
Case_00912_0000,26.1526,0.832087
Case_00334_0000,27.8876,0.889649
Case_00207_0000,23.5175,0.735898
Case_00829_0000,27.8379,0.857588
Case_00854_0000,27.9923,0.856863
Case_00398_0000,22.7117,0.690236
Case_00265_0000,23.9758,0.689187
Case_00961_0000,23.0845,0.646436
Case_00981_0000,23.5345,0.715526
Case_00019_0000,28.6533,0.881485
Case_00843_0000,27.7648,0.858382
Case_00302_0000,22.2628,0.700161
Case_00017_0000,22.2183,0.716384
Case_00030_0000,26.0020,0.805528
Case_00257_0000,23.3176,0.695159
Case_00978_0000,26.3394,0.822319
Case_00148_0000,27.3926,0.884956
Case_00727_0000,23.7781,0.660795
Case_00263_0000,23.1784,0.725470
Case_00757_0000,24.2705,0.702853
Case_00299_0000,24.6262,0.685824
Case_00877_0000,25.3828,0.791588
Case_00161_0000,28.4348,0.876105
Case_00797_0000,26.1917,0.862162
Case_00351_0000,27.6657,0.851200
Case_00201_0000,26.7495,0.798066
Case_00386_0000,26.9072,0.836308
Case_00982_0000,26.3933,0.840536
Case_00187_0000,26.8077,0.860262
Case_00996_0000,25.0758,0.807285
Case_00897_0000,26.0121,0.830208
Case_00496_0000,25.7279,0.820881
Case_00375_0000,25.9594,0.826342
Case_00137_0000,27.2261,0.857874
Case_00652_0000,25.8352,0.778739
Case_00382_0000,25.8371,0.856555
Case_00533_0000,23.1606,0.717268
Case_00093_0000,26.9252,0.846396
Case_00361_0000,26.8814,0.834215
Case_00990_0000,26.6055,0.816287
Case_00558_0000,24.6786,0.696764
