ct_path,psnr_db,ssim
valid_1007_a_1,25.1883,0.787917
valid_1007_a_2,26.9990,0.843884
valid_1010_a_1,25.0716,0.738715
valid_1010_a_2,25.7538,0.781034
valid_1016_a_1,26.0344,0.780250
valid_1016_a_2,27.6470,0.832317
valid_1016_b_1,26.1139,0.801170
valid_1016_b_2,27.6392,0.846775
valid_1016_c_1,27.2042,0.839765
valid_1016_c_2,26.7634,0.816585
valid_1016_d_1,27.1283,0.850666
valid_1016_d_2,26.6228,0.834030
valid_1016_e_1,26.5360,0.851829
valid_1016_e_2,26.0315,0.828228
valid_1016_f_1,26.7831,0.850393
valid_1016_f_2,26.4154,0.827257
valid_1017_a_1,26.5777,0.814724
valid_1020_a_1,26.8314,0.821319
valid_1020_a_2,27.4187,0.860656
valid_1025_a_1,26.1425,0.746457
valid_1025_a_2,27.3737,0.833592
valid_1025_b_1,26.2472,0.806369
valid_1025_b_2,25.9319,0.780472
valid_1025_c_1,24.2605,0.767557
valid_1025_c_2,25.8355,0.822526
valid_1030_a_1,25.3554,0.767135
valid_1030_a_2,26.3282,0.816984
valid_1037_a_1,25.7305,0.776468
valid_1037_a_2,26.6560,0.854217
valid_1039_a_1,26.6600,0.811935
valid_1040_a_1,26.9430,0.800831
valid_1040_a_2,26.5769,0.760486
valid_1044_a_1,26.5759,0.783814
valid_1044_a_2,27.7210,0.861019
valid_1046_a_1,24.6986,0.765895
valid_1046_a_2,26.5116,0.832675
valid_1052_a_1,26.1837,0.766947
valid_1058_a_1,26.2988,0.772606
valid_1058_a_2,27.3185,0.850758
valid_1060_a_1,25.2739,0.759722
valid_1060_a_2,25.1079,0.741941
valid_1068_a_1,26.7670,0.771631
valid_1068_a_2,27.7940,0.848796
valid_1070_a_1,25.3756,0.807245
valid_1070_a_2,25.4322,0.782065
valid_1072_a_1,25.8782,0.766327
valid_1073_a_1,24.2940,0.799914
valid_1076_a_1,21.6047,0.573221
valid_1076_a_2,22.2856,0.681209
valid_1089_a_1,25.8246,0.743562
valid_1089_a_2,27.0569,0.806138
valid_1098_a_1,23.6253,0.747461
valid_1098_a_2,24.2514,0.791955
valid_1099_a_1,26.0850,0.734326
valid_1099_a_2,27.3122,0.814623
valid_1102_a_1,25.3827,0.719474
valid_1102_a_2,26.2950,0.796941
valid_1109_a_1,25.9858,0.802164
valid_1109_a_2,24.4691,0.753867
valid_1112_a_1,26.4688,0.886613
valid_1112_a_2,26.5094,0.884980
valid_1112_a_3,24.7605,0.723840
valid_1112_a_4,26.0241,0.888155
valid_1112_a_5,25.2067,0.768727
valid_1114_a_1,27.0959,0.817975
valid_1114_a_2,25.4057,0.758811
valid_1115_a_1,26.7705,0.808659
valid_1116_a_1,22.4547,0.586210
valid_1116_a_2,23.2825,0.731660
valid_1118_a_1,23.2599,0.716332
valid_1118_a_2,25.0017,0.803706
valid_1119_a_1,25.1720,0.834596
valid_1119_a_2,24.8550,0.807491
valid_1122_a_1,26.4855,0.782124
valid_1122_a_2,27.2401,0.844088
valid_1124_a_1,23.9207,0.725738
valid_1124_a_2,23.6017,0.699250
valid_1126_a_1,24.9115,0.749689
valid_1126_a_2,23.1123,0.584838
valid_1126_b_1,22.6816,0.741030
valid_1126_b_2,23.3556,0.790739
valid_1126_c_1,23.4628,0.746555
valid_1126_c_2,24.2238,0.805381
valid_1127_a_1,24.1287,0.683698
valid_1127_a_2,24.4714,0.767502
valid_112_a_1,23.8387,0.732233
valid_112_a_2,24.6679,0.785924
valid_1131_a_1,23.1401,0.634632
valid_1131_a_2,23.8580,0.748494
valid_1131_b_1,25.4626,0.795950
valid_1131_b_2,25.1089,0.770859
valid_1133_a_1,26.0545,0.800769
valid_1133_a_2,27.0327,0.849145
valid_1135_a_1,26.6880,0.767979
valid_1135_a_2,27.8501,0.851123
valid_113_a_1,26.4002,0.796622
valid_113_a_2,27.3595,0.851055
valid_114_a_1,25.1002,0.829369
valid_114_a_2,26.6803,0.871066
valid_114_b_1,24.5016,0.820270
valid_114_b_2,25.8316,0.866370
valid_1152_a_1,25.2065,0.809368
valid_1152_a_2,24.2747,0.784508
valid_1160_a_1,24.9563,0.775338
valid_1160_a_2,26.8281,0.824104
valid_1164_a_1,27.6112,0.838500
valid_1165_a_1,27.3176,0.855561
valid_1165_a_2,26.6952,0.817490
valid_1167_a_1,24.6632,0.789474
valid_1167_a_2,24.3416,0.787472
valid_116_a_1,25.8397,0.799429
valid_116_a_2,26.6237,0.836131
valid_1190_a_1,25.0336,0.662920
valid_1190_a_2,26.9467,0.827370
valid_1197_a_1,27.1775,0.825653
valid_1197_a_2,28.1399,0.868313
valid_1199_a_1,24.7301,0.740909
valid_1199_a_2,25.9069,0.823895
valid_1205_a_1,25.7125,0.727257
valid_1205_a_2,26.5035,0.814572
valid_1206_a_1,26.0745,0.762720
valid_1206_a_2,27.0105,0.830189
valid_1208_a_1,26.7080,0.811100
valid_1208_a_2,25.1556,0.753704
valid_1211_a_1,25.0605,0.770279
valid_1211_a_2,25.7302,0.823216
valid_1212_a_1,25.6352,0.776895
valid_1212_a_2,24.4326,0.704416
valid_1215_a_1,26.1506,0.822531
valid_1215_a_2,24.8115,0.783267
valid_1221_a_1,26.4580,0.843801
valid_1221_a_2,26.4288,0.825789
valid_1249_a_1,27.0375,0.802885
valid_1249_a_2,25.3566,0.678666
valid_1253_a_1,24.9659,0.795519
valid_1253_a_2,24.7644,0.761566
valid_1261_a_1,26.7307,0.784485
valid_1261_a_2,27.8815,0.851866
valid_1270_a_1,25.7466,0.804133
valid_1272_a_1,25.2637,0.833596
valid_1272_a_2,24.9711,0.809511
valid_1274_a_1,26.2057,0.768290
valid_1274_a_2,27.1559,0.830524
valid_1282_a_1,27.4461,0.823052
valid_1282_a_2,28.5216,0.873969
valid_1289_a_1,24.6192,0.774040
valid_12_a_1,23.5754,0.727588
valid_12_a_2,23.5295,0.701811
valid_133_a_1,27.0093,0.820567
valid_133_a_2,26.7658,0.795025
valid_141_a_1,26.1847,0.791697
valid_141_a_2,24.3581,0.740888
valid_143_a_1,23.0137,0.678342
valid_143_a_2,23.6811,0.749563
valid_145_a_1,26.6604,0.815886
valid_145_a_2,25.2335,0.762892
valid_14_a_1,21.9972,0.603542
valid_14_a_2,22.6119,0.710063
valid_151_a_1,23.4477,0.659174
valid_151_a_2,25.1034,0.767772
valid_151_b_1,26.3393,0.757184
valid_151_b_2,27.2220,0.821006
valid_151_c_1,24.5102,0.772498
valid_151_c_2,26.2063,0.831437
valid_153_a_1,23.1274,0.706593
valid_153_a_2,24.6356,0.797267
valid_155_a_1,25.7234,0.724498
valid_155_a_2,26.7880,0.809693
valid_156_a_1,25.8429,0.781821
valid_156_a_2,26.9950,0.842202
valid_159_a_1,27.1650,0.805082
valid_159_a_2,28.2396,0.858680
valid_165_a_1,23.6234,0.635398
valid_165_a_2,25.2088,0.783491
valid_167_a_1,25.5571,0.794038
valid_167_a_2,25.1605,0.779076
valid_173_a_1,24.8795,0.682855
valid_173_a_2,25.5798,0.774754
valid_175_a_1,26.0673,0.755045
valid_175_a_2,27.2945,0.832600
valid_180_a_1,24.2202,0.751040
valid_180_a_2,23.7037,0.708991
valid_180_b_1,24.4931,0.755224
valid_180_b_2,24.4192,0.724764
valid_181_a_1,25.3174,0.708217
valid_181_a_2,26.3377,0.812016
valid_18_a_1,27.9224,0.848927
valid_18_a_2,26.3346,0.796252
valid_192_a_1,26.1778,0.783852
valid_192_a_2,27.1985,0.859848
valid_1_a_1,25.7350,0.763588
valid_1_a_2,26.4401,0.834655
valid_203_a_1,26.4159,0.760133
valid_203_a_2,27.1095,0.837425
valid_210_a_1,24.8793,0.695070
valid_210_a_2,26.4667,0.788527
valid_210_b_1,25.7843,0.754250
valid_216_a_1,26.1939,0.784997
valid_216_a_2,27.2645,0.843057
valid_217_a_1,24.0195,0.687757
valid_217_a_2,25.2463,0.785388
valid_224_a_1,25.7743,0.725576
valid_224_a_2,27.3301,0.826673
valid_228_a_1,23.4723,0.679306
valid_232_a_1,26.2812,0.800842
valid_232_a_2,26.9394,0.847839
valid_234_a_1,27.6222,0.852966
valid_234_a_2,26.9000,0.822147
valid_241_a_1,26.1818,0.789132
valid_241_a_2,27.0256,0.850523
valid_248_a_1,25.8207,0.757947
valid_248_a_2,26.5470,0.820751
valid_252_a_1,27.4912,0.852320
valid_252_a_2,25.9777,0.804782
valid_253_a_1,26.1976,0.794966
valid_254_a_1,22.4444,0.739375
valid_254_a_2,23.2621,0.751199
valid_256_a_1,24.3918,0.720094
valid_256_a_2,23.4032,0.664157
valid_25_a_1,23.6100,0.729213
valid_25_a_2,25.2243,0.804805
valid_260_a_1,24.6957,0.773110
valid_260_a_2,25.9282,0.823659
valid_265_a_1,26.3818,0.836246
valid_265_a_2,26.0545,0.802490
valid_268_a_1,25.9815,0.763453
valid_268_a_2,24.7029,0.667570
valid_269_a_1,26.1269,0.772586
valid_26_a_1,25.1580,0.800560
valid_26_a_2,27.2175,0.861210
valid_270_a_1,26.2173,0.745740
valid_270_a_2,27.3562,0.834187
valid_291_a_1,23.4201,0.654387
valid_291_a_2,23.8480,0.757006
valid_293_a_1,21.6732,0.570387
