ct_path,psnr_db,ssim
colon_207,22.7298,0.619988
liver_32,21.6502,0.537306
pancreas_229,24.2829,0.764757
pancreas_405,24.8869,0.747243
liver_159,23.0906,0.648521
hepaticvessel_215,24.5237,0.763095
pancreas_310,24.9181,0.692208
hepaticvessel_397,24.3167,0.775292
colon_117,22.5185,0.616650
pancreas_124,23.8407,0.691091
lung_040,20.6369,0.602590
pancreas_329,23.3626,0.660567
pancreas_236,23.5763,0.661021
liver_121,22.0725,0.583403
lung_015,20.8113,0.623330
hepaticvessel_032,24.1787,0.768578
hepaticvessel_386,25.2942,0.759098
pancreas_179,25.7559,0.784708
pancreas_413,25.2340,0.726524
colon_134,23.0702,0.628266
hepaticvessel_187,24.3807,0.787965
colon_048,22.5663,0.635335
pancreas_214,24.6228,0.775362
hepaticvessel_084,24.4582,0.748377
