ct_path,psnr_db,ssim
valid_1007_a_1,29.4327,0.870725
valid_1007_a_2,32.5880,0.925649
valid_1010_a_1,30.6421,0.848582
valid_1010_a_2,32.6998,0.911307
valid_1016_a_1,30.1092,0.871617
valid_1016_a_2,32.8461,0.922485
valid_1016_b_1,30.2905,0.882986
valid_1016_b_2,32.9304,0.928104
valid_1016_c_1,31.9669,0.914593
valid_1016_c_2,31.0493,0.889874
valid_1016_d_1,32.5205,0.928635
valid_1016_d_2,31.4757,0.906809
valid_1016_e_1,31.5041,0.924291
valid_1016_e_2,30.6355,0.903177
valid_1016_f_1,32.0107,0.927653
valid_1016_f_2,31.2539,0.905214
valid_1017_a_1,32.2506,0.909692
valid_1020_a_1,31.5306,0.903958
valid_1020_a_2,33.4774,0.942399
valid_1025_a_1,30.4746,0.847318
valid_1025_a_2,33.0798,0.934063
valid_1025_b_1,31.7509,0.912308
valid_1025_b_2,30.5652,0.874307
valid_1025_c_1,28.8437,0.868200
valid_1025_c_2,31.9064,0.923015
valid_1030_a_1,29.9577,0.863207
valid_1030_a_2,32.1100,0.924706
valid_1037_a_1,30.8228,0.876094
valid_1037_a_2,33.9476,0.949121
valid_1039_a_1,31.4121,0.901543
valid_1040_a_1,32.1735,0.914682
valid_1040_a_2,30.6769,0.874831
valid_1044_a_1,30.8921,0.862691
valid_1044_a_2,33.5243,0.937534
valid_1046_a_1,29.5617,0.860484
valid_1046_a_2,32.8788,0.927006
valid_1052_a_1,32.2201,0.885689
valid_1058_a_1,31.1797,0.863107
valid_1058_a_2,33.9745,0.941372
valid_1060_a_1,30.7941,0.881072
valid_1060_a_2,30.0936,0.848938
valid_1068_a_1,30.8001,0.855875
valid_1068_a_2,33.4434,0.933373
valid_1070_a_1,32.6284,0.926310
valid_1070_a_2,31.4200,0.887633
valid_1072_a_1,31.3355,0.878773
valid_1073_a_1,32.2686,0.931933
valid_1076_a_1,27.9609,0.755287
valid_1076_a_2,29.8751,0.877605
valid_1089_a_1,30.6170,0.853358
valid_1089_a_2,33.2719,0.932094
valid_1098_a_1,29.3658,0.869181
valid_1098_a_2,30.6686,0.915792
valid_1099_a_1,30.3574,0.828048
