ct_path,psnr_db,ssim
valid_151_b_1,23.8562,0.674985
valid_151_b_2,24.4363,0.738087
valid_151_c_1,22.9726,0.614452
valid_151_c_2,24.0993,0.661039
valid_153_a_1,20.8994,0.561898
valid_153_a_2,22.1020,0.645092
valid_155_a_1,23.9164,0.653296
valid_155_a_2,24.2950,0.723947
valid_156_a_1,23.5074,0.636171
valid_156_a_2,24.2393,0.689244
valid_159_a_1,24.5217,0.598976
valid_159_a_2,25.1566,0.648704
valid_165_a_1,22.1700,0.573894
valid_165_a_2,23.3618,0.704291
valid_167_a_1,23.4202,0.657535
valid_167_a_2,23.2496,0.647539
valid_173_a_1,22.5319,0.631102
valid_173_a_2,22.8785,0.695994
valid_175_a_1,23.2663,0.621390
valid_175_a_2,24.4729,0.690632
valid_180_a_1,22.3658,0.671360
valid_180_a_2,22.0840,0.652292
valid_180_b_1,22.4681,0.685480
valid_180_b_2,22.4561,0.656774
valid_181_a_1,23.1607,0.586992
valid_181_a_2,23.7613,0.670041
valid_18_a_1,25.1258,0.636592
valid_18_a_2,24.2236,0.596060
valid_192_a_1,23.8132,0.609112
valid_192_a_2,24.1641,0.658191
valid_1_a_1,23.2475,0.637099
valid_1_a_2,23.6563,0.687956
valid_203_a_1,23.7536,0.640377
valid_203_a_2,24.3897,0.719371
valid_210_a_1,22.9388,0.641956
valid_210_a_2,24.4956,0.740050
valid_210_b_1,23.7469,0.697369
valid_216_a_1,23.7117,0.590896
valid_216_a_2,23.9823,0.615848
valid_217_a_1,22.1915,0.626905
valid_217_a_2,22.8814,0.698291
valid_224_a_1,23.3900,0.658248
valid_224_a_2,24.6220,0.742039
valid_228_a_1,21.7296,0.631628
valid_232_a_1,23.6335,0.623006
valid_232_a_2,23.8318,0.644177
valid_234_a_1,24.6896,0.646066
valid_234_a_2,24.3411,0.623693
valid_241_a_1,23.8911,0.640086
valid_241_a_2,24.2257,0.676610
valid_248_a_1,23.8105,0.656830
valid_248_a_2,24.3779,0.707773
valid_252_a_1,24.7677,0.617030
valid_252_a_2,24.0166,0.593680
valid_253_a_1,24.2909,0.568269
valid_254_a_1,21.0106,0.593500
valid_254_a_2,21.4251,0.589504
valid_256_a_1,22.8382,0.676228
valid_256_a_2,22.3046,0.630859
valid_25_a_1,22.0702,0.565006
valid_25_a_2,23.3816,0.637934
valid_260_a_1,22.5257,0.611909
valid_260_a_2,22.9340,0.642451
valid_265_a_1,24.0262,0.653547
valid_265_a_2,23.7976,0.627445
valid_268_a_1,23.4628,0.696618
valid_268_a_2,22.2471,0.609728
valid_269_a_1,24.3775,0.691181
valid_26_a_1,23.4054,0.582887
valid_26_a_2,23.8098,0.602092
valid_270_a_1,23.3202,0.598604
valid_270_a_2,24.2016,0.684392
valid_291_a_1,21.3405,0.550699
valid_291_a_2,21.8437,0.656761
valid_293_a_1,19.9389,0.482322
valid_293_a_2,20.5483,0.636999
valid_307_a_1,23.3687,0.561184
valid_307_a_2,23.1722,0.541711
