ct_path,psnr_db,ssim
valid_1007_a_1,27.9772,0.812315
valid_1007_a_2,30.5166,0.859471
valid_1010_a_1,28.5925,0.770241
valid_1010_a_2,29.6770,0.821858
valid_1016_a_1,28.8611,0.808632
valid_1016_a_2,30.8486,0.845114
valid_1016_b_1,29.0018,0.799841
valid_1016_b_2,31.0191,0.829230
valid_1016_c_1,30.3704,0.799189
valid_1016_c_2,29.8233,0.783176
valid_1016_d_1,30.6280,0.794889
valid_1016_d_2,29.9904,0.784313
valid_1016_e_1,30.0207,0.747373
valid_1016_e_2,29.3786,0.741446
valid_1016_f_1,30.2514,0.753213
valid_1016_f_2,29.8607,0.745786
valid_1017_a_1,30.0745,0.841360
valid_1020_a_1,29.7762,0.787139
valid_1020_a_2,31.0219,0.810936
valid_1025_a_1,28.8898,0.807477
valid_1025_a_2,30.9073,0.895534
valid_1025_b_1,30.0124,0.832081
valid_1025_b_2,29.3438,0.816591
valid_1025_c_1,27.3416,0.796354
valid_1025_c_2,29.7051,0.827338
valid_1030_a_1,28.5804,0.823977
valid_1030_a_2,30.1044,0.881317
valid_1037_a_1,29.0057,0.700185
valid_1037_a_2,30.4884,0.783851
valid_1039_a_1,29.8211,0.832638
valid_1040_a_1,30.2846,0.846712
valid_1040_a_2,29.3769,0.827951
valid_1044_a_1,29.5952,0.812686
valid_1044_a_2,31.4043,0.874452
valid_1046_a_1,27.9694,0.772576
valid_1046_a_2,30.6959,0.834678
valid_1052_a_1,29.9906,0.833884
valid_1058_a_1,29.6176,0.750258
valid_1058_a_2,31.4005,0.827835
valid_1060_a_1,29.2472,0.839633
valid_1060_a_2,28.7851,0.812896
valid_1068_a_1,29.3658,0.779476
valid_1068_a_2,31.2026,0.847673
valid_1070_a_1,30.2300,0.845525
valid_1070_a_2,29.5153,0.811850
valid_1072_a_1,28.6556,0.828790
valid_1073_a_1,29.1047,0.750484
valid_1076_a_1,25.1845,0.680050
valid_1076_a_2,27.1686,0.806219
valid_1089_a_1,29.1542,0.803601
valid_1089_a_2,30.8491,0.875588
valid_1098_a_1,27.2849,0.758827
valid_1098_a_2,28.1511,0.805260
valid_1099_a_1,28.9144,0.791863
valid_1099_a_2,31.0843,0.881698
valid_1102_a_1,28.2478,0.779043
valid_1102_a_2,29.7558,0.839710
valid_1109_a_1,29.4756,0.833331
valid_1109_a_2,27.3343,0.792814
valid_1112_a_1,30.6587,0.601263
valid_1112_a_2,30.9140,0.607267
valid_1112_a_3,27.6288,0.788975
valid_1112_a_4,29.6450,0.588669
valid_1112_a_5,28.7023,0.858408
valid_1114_a_1,30.5171,0.851830
valid_1114_a_2,28.5205,0.809598
valid_1115_a_1,30.2457,0.843707
valid_1116_a_1,26.7337,0.689287
valid_1116_a_2,28.8409,0.836976
valid_1118_a_1,26.9556,0.788878
valid_1118_a_2,29.0776,0.761405
valid_1119_a_1,29.0048,0.729280
valid_1119_a_2,28.4745,0.723727
valid_1122_a_1,29.0541,0.804515
valid_1122_a_2,30.6049,0.859732
valid_1124_a_1,27.6752,0.830831
valid_1124_a_2,27.1543,0.802458
valid_1126_a_1,28.4257,0.840926
valid_1126_a_2,25.7816,0.668572
valid_1126_b_1,26.4356,0.792483
valid_1126_b_2,28.1086,0.837599
valid_1126_c_1,27.0918,0.800685
valid_1126_c_2,28.4221,0.846773
valid_1127_a_1,27.6954,0.753524
valid_1127_a_2,28.7960,0.856402
valid_112_a_1,27.2664,0.796531
valid_112_a_2,28.4943,0.860274
valid_1131_a_1,27.4274,0.732607
valid_1131_a_2,29.4547,0.860918
valid_1131_b_1,30.2550,0.841694
valid_1131_b_2,29.3626,0.808996
valid_1133_a_1,29.9168,0.817624
valid_1133_a_2,31.3277,0.861125
valid_1135_a_1,29.7341,0.765251
valid_1135_a_2,31.5809,0.849868
valid_113_a_1,29.6285,0.804204
valid_113_a_2,31.2691,0.859368
valid_114_a_1,28.6358,0.708827
valid_114_a_2,30.5516,0.726861
valid_114_b_1,28.7649,0.712878
valid_114_b_2,31.1316,0.729762
valid_1152_a_1,30.8627,0.837525
valid_1152_a_2,28.7485,0.807364
valid_1160_a_1,27.5447,0.780471
valid_1160_a_2,30.2836,0.815240
valid_1164_a_1,30.6155,0.836935
valid_1165_a_1,31.1561,0.810018
valid_1165_a_2,30.3159,0.783128
valid_1167_a_1,28.1534,0.802089
valid_1167_a_2,27.7027,0.791088
valid_116_a_1,29.4107,0.801659
valid_116_a_2,30.6901,0.832951
valid_1190_a_1,27.4090,0.713643
valid_1190_a_2,30.8014,0.866089
valid_1197_a_1,30.2111,0.801099
valid_1197_a_2,31.5632,0.833078
valid_1199_a_1,28.5358,0.788498
valid_1199_a_2,30.3890,0.870055
valid_1205_a_1,28.6973,0.772948
valid_1205_a_2,30.3654,0.847289
valid_1206_a_1,29.0233,0.783815
valid_1206_a_2,30.3825,0.813328
valid_1208_a_1,30.2985,0.865148
valid_1208_a_2,28.2068,0.821554
valid_1211_a_1,27.9366,0.793627
valid_1211_a_2,28.9983,0.848409
valid_1212_a_1,28.7309,0.798002
valid_1212_a_2,27.0668,0.735266
valid_1215_a_1,29.7797,0.875299
valid_1215_a_2,27.8761,0.839817
valid_1221_a_1,31.1249,0.819011
valid_1221_a_2,30.4181,0.800302
valid_1249_a_1,30.6755,0.879805
valid_1249_a_2,28.0750,0.754538
valid_1253_a_1,29.1131,0.827289
valid_1253_a_2,28.5542,0.795793
valid_1261_a_1,29.6756,0.813413
valid_1261_a_2,31.4398,0.869190
valid_1270_a_1,29.5468,0.803553
valid_1272_a_1,29.3132,0.799686
valid_1272_a_2,28.7400,0.805923
valid_1274_a_1,29.0461,0.818544
valid_1274_a_2,30.7055,0.870921
valid_1282_a_1,30.5332,0.786461
valid_1282_a_2,32.3321,0.836431
valid_1289_a_1,28.3000,0.772905
valid_12_a_1,28.0578,0.821352
valid_12_a_2,27.7342,0.793060
valid_133_a_1,30.5694,0.854270
valid_133_a_2,29.8956,0.845153
valid_141_a_1,30.4158,0.861513
valid_141_a_2,28.0882,0.813030
valid_143_a_1,26.7624,0.771039
valid_143_a_2,28.1572,0.854956
valid_145_a_1,30.8434,0.856358
valid_145_a_2,28.4664,0.811820
valid_14_a_1,26.3402,0.710854
valid_14_a_2,27.8580,0.824513
valid_151_a_1,27.6255,0.766600
valid_151_a_2,29.5099,0.859866
valid_151_b_1,29.0991,0.805001
valid_151_b_2,30.6591,0.871481
valid_151_c_1,27.2596,0.778414
valid_151_c_2,29.9413,0.824428
valid_153_a_1,26.7719,0.737509
valid_153_a_2,29.3867,0.837099
valid_155_a_1,28.9776,0.766564
valid_155_a_2,30.7244,0.844091
valid_156_a_1,29.1231,0.807305
valid_156_a_2,31.1293,0.877899
valid_159_a_1,30.2756,0.792325
valid_159_a_2,31.9488,0.853046
valid_165_a_1,26.7508,0.714944
valid_165_a_2,29.0803,0.865694
valid_167_a_1,28.6117,0.804334
valid_167_a_2,28.0305,0.791047
valid_173_a_1,28.1154,0.770888
valid_173_a_2,29.6981,0.853706
valid_175_a_1,29.2332,0.789260
valid_175_a_2,31.2911,0.875228
valid_180_a_1,28.6124,0.828393
valid_180_a_2,27.5332,0.798875
valid_180_b_1,28.9085,0.835553
valid_180_b_2,28.2741,0.804710
valid_181_a_1,27.8443,0.755675
valid_181_a_2,29.2451,0.829793
valid_18_a_1,31.8024,0.846997
valid_18_a_2,29.6314,0.804214
valid_192_a_1,29.5215,0.801937
valid_192_a_2,31.0014,0.862122
valid_1_a_1,28.5482,0.804440
valid_1_a_2,29.9961,0.863310
valid_203_a_1,29.3377,0.798945
valid_203_a_2,31.1079,0.881756
valid_210_a_1,28.6199,0.775324
valid_210_a_2,30.5783,0.860588
valid_210_b_1,28.8018,0.831281
valid_216_a_1,29.5441,0.786054
valid_216_a_2,31.0392,0.818500
valid_217_a_1,26.9992,0.771864
valid_217_a_2,28.2429,0.856509
valid_224_a_1,28.7628,0.791175
valid_224_a_2,30.8032,0.887625
valid_228_a_1,27.8458,0.785453
valid_232_a_1,29.6024,0.792553
valid_232_a_2,30.8643,0.820235
valid_234_a_1,30.6303,0.815278
valid_234_a_2,30.0451,0.797881
valid_241_a_1,29.4919,0.807548
valid_241_a_2,30.9150,0.847736
valid_248_a_1,28.4860,0.796398
valid_248_a_2,29.7607,0.859522
valid_252_a_1,31.2609,0.830477
valid_252_a_2,29.3984,0.798542
valid_253_a_1,30.2132,0.785389
valid_254_a_1,25.5142,0.783941
valid_254_a_2,26.5945,0.807958
valid_256_a_1,28.2886,0.840722
valid_256_a_2,26.7471,0.768772
valid_25_a_1,26.1474,0.743428
valid_25_a_2,28.6099,0.802547
valid_260_a_1,28.7507,0.808596
valid_260_a_2,30.2834,0.855414
valid_265_a_1,29.6492,0.818557
valid_265_a_2,29.1477,0.793150
valid_268_a_1,30.3175,0.891571
valid_268_a_2,28.1359,0.791307
valid_269_a_1,29.5014,0.821313
valid_26_a_1,28.6331,0.787487
valid_26_a_2,31.4903,0.790456
valid_270_a_1,29.3621,0.777821
valid_270_a_2,31.2336,0.863967
valid_291_a_1,27.0455,0.733851
valid_291_a_2,28.3890,0.843884
valid_293_a_1,24.7280,0.644060
valid_293_a_2,26.7009,0.823559
valid_307_a_1,31.3806,0.788002
valid_307_a_2,29.0843,0.760451
valid_314_a_1,25.8449,0.706475
valid_314_a_2,27.0229,0.827270
valid_318_a_1,31.5646,0.881666
valid_318_a_2,29.2701,0.808132
valid_319_a_1,28.8032,0.781803
valid_319_a_2,30.7520,0.876207
valid_31_a_1,28.6976,0.819275
valid_31_a_2,30.2157,0.869061
valid_320_a_1,29.9790,0.768724
valid_320_a_2,29.2473,0.765526
valid_322_a_1,27.6157,0.792403
valid_322_a_2,30.0719,0.820364
valid_325_a_1,29.7298,0.864530
valid_325_a_2,27.2335,0.798471
valid_326_a_1,30.3329,0.874353
valid_326_a_2,28.0482,0.762042
valid_327_a_1,28.8490,0.789687
valid_327_a_2,30.1246,0.853577
valid_345_a_1,29.3581,0.789136
valid_345_a_2,30.8930,0.866266
valid_352_a_1,26.6271,0.706634
valid_352_a_2,30.0604,0.867861
valid_360_a_1,28.4269,0.816930
valid_360_a_2,30.6944,0.854745
valid_361_a_1,31.1569,0.863017
valid_361_a_2,29.2622,0.821747
valid_363_a_1,28.7536,0.796598
valid_363_a_2,29.8936,0.821501
