ct_path,psnr_db,ssim
ToothFairy3S_0049_0000,34.6174,0.979002
ToothFairy3F_051_0000,31.4877,0.945078
ToothFairy3P_216_0000,34.5870,0.973033
ToothFairy3P_331_0000,34.9075,0.961362
ToothFairy3P_523_0000,30.8401,0.963153
ToothFairy3P_010_0000,32.9712,0.958842
ToothFairy3P_470_0000,34.0731,0.971756
ToothFairy3P_064_0000,30.8769,0.956331
ToothFairy3P_054_0000,33.6876,0.968795
ToothFairy3P_343_0000,34.6840,0.976296
ToothFairy3S_0040_0000,33.5664,0.976383
ToothFairy3F_036_0000,31.4288,0.946619
ToothFairy3P_509_0000,35.3556,0.974101
ToothFairy3P_415_0000,34.0414,0.964209
ToothFairy3P_114_0000,31.2449,0.962648
ToothFairy3P_429_0000,33.8297,0.972115
ToothFairy3P_066_0000,32.5518,0.969163
ToothFairy3P_118_0000,32.1455,0.958775
ToothFairy3P_508_0000,33.3704,0.969809
ToothFairy3P_485_0000,34.7527,0.972779
ToothFairy3P_249_0000,33.7356,0.972947
ToothFairy3P_366_0000,33.5622,0.971689
ToothFairy3F_001_0000,28.7710,0.915292
ToothFairy3P_373_0000,34.2903,0.972245
ToothFairy3P_397_0000,34.0868,0.972196
ToothFairy3P_459_0000,34.0787,0.972745
ToothFairy3P_482_0000,33.4843,0.970148
ToothFairy3P_419_0000,33.1964,0.972359
ToothFairy3P_190_0000,33.2653,0.966905
ToothFairy3S_0050_0000,34.5409,0.979332
ToothFairy3P_424_0000,33.0548,0.964261
ToothFairy3F_052_0000,30.1257,0.935736
ToothFairy3F_008_0000,30.4102,0.946173
ToothFairy3P_536_0000,32.6665,0.963445
ToothFairy3P_333_0000,33.3519,0.968976
ToothFairy3P_538_0000,32.7596,0.967642
ToothFairy3P_471_0000,32.6085,0.968277
ToothFairy3F_034_0000,30.7095,0.940564
ToothFairy3P_081_0000,32.1563,0.965748
ToothFairy3P_507_0000,36.6517,0.977790
ToothFairy3P_213_0000,33.5176,0.971233
ToothFairy3P_241_0000,35.9413,0.975151
ToothFairy3P_335_0000,33.1309,0.966355
ToothFairy3S_0014_0000,35.1342,0.978425
ToothFairy3P_042_0000,32.6635,0.956037
ToothFairy3P_535_0000,33.4404,0.973233
ToothFairy3P_382_0000,33.1129,0.963175
ToothFairy3P_365_0000,33.4912,0.971176
ToothFairy3P_109_0000,33.5792,0.969874
ToothFairy3P_209_0000,34.9647,0.974277
ToothFairy3P_129_0000,34.3977,0.973928
ToothFairy3F_056_0000,30.2461,0.933318
ToothFairy3P_339_0000,32.7425,0.968148
ToothFairy3P_238_0000,32.0582,0.947496
ToothFairy3P_405_0000,35.1194,0.974983
ToothFairy3P_499_0000,35.9894,0.974917
ToothFairy3P_526_0000,34.0645,0.965061
ToothFairy3P_013_0000,36.0151,0.980961
ToothFairy3P_039_0000,34.0270,0.973251
ToothFairy3P_370_0000,34.2893,0.968097
ToothFairy3P_098_0000,32.5165,0.968481
ToothFairy3P_253_0000,33.3166,0.970760
ToothFairy3P_035_0000,33.2949,0.970671
ToothFairy3P_091_0000,33.7499,0.971916
ToothFairy3P_341_0000,32.9090,0.967180
ToothFairy3P_090_0000,34.5830,0.972878
ToothFairy3S_0036_0000,33.5475,0.970649
ToothFairy3P_210_0000,31.3350,0.958905
ToothFairy3P_422_0000,33.0716,0.969279
ToothFairy3S_0008_0000,35.8429,0.982266
ToothFairy3P_363_0000,32.5675,0.973066
ToothFairy3P_473_0000,31.1599,0.956618
ToothFairy3S_0017_0000,36.0238,0.983019
ToothFairy3S_0043_0000,31.0429,0.970646
ToothFairy3F_046_0000,30.1330,0.932492
ToothFairy3P_493_0000,33.8918,0.973293
ToothFairy3P_451_0000,34.7407,0.975298
