ct_path,psnr_db,ssim
valid_1007_a_1,24.4592,0.731534
valid_1007_a_2,25.8633,0.786649
valid_1010_a_1,24.5551,0.707200
valid_1010_a_2,24.8399,0.752206
valid_1016_a_1,25.1298,0.732914
valid_1016_a_2,25.8932,0.760862
valid_1016_b_1,25.4912,0.722363
valid_1016_b_2,26.1724,0.745057
valid_1016_c_1,25.4004,0.718085
valid_1016_c_2,25.6154,0.713982
valid_1016_d_1,25.5557,0.720010
valid_1016_d_2,25.3681,0.715462
valid_1016_e_1,25.1826,0.670622
valid_1016_e_2,25.2107,0.671055
valid_1016_f_1,25.6695,0.658829
valid_1016_f_2,25.5359,0.654705
valid_1017_a_1,25.7951,0.765887
valid_1020_a_1,25.5802,0.716749
valid_1020_a_2,25.9790,0.733569
valid_1025_a_1,25.0215,0.745181
valid_1025_a_2,25.7038,0.824192
valid_1025_b_1,25.1616,0.808042
valid_1025_b_2,24.9083,0.774260
valid_1025_c_1,23.7277,0.729579
valid_1025_c_2,24.8350,0.768965
valid_1030_a_1,24.4872,0.746067
valid_1030_a_2,25.0865,0.794080
valid_1037_a_1,24.5516,0.662461
valid_1037_a_2,24.5340,0.709469
valid_1039_a_1,25.3646,0.761111
valid_1040_a_1,25.6342,0.798460
valid_1040_a_2,25.3621,0.774117
valid_1044_a_1,25.3206,0.721331
valid_1044_a_2,26.0259,0.786820
valid_1046_a_1,24.2136,0.689099
valid_1046_a_2,25.8308,0.747046
valid_1052_a_1,24.7823,0.748236
valid_1058_a_1,25.2694,0.637939
valid_1058_a_2,25.7317,0.700932
valid_1060_a_1,24.9890,0.752203
valid_1060_a_2,24.8172,0.730675
valid_1068_a_1,25.5195,0.710623
valid_1068_a_2,26.2972,0.778967
valid_1070_a_1,25.4323,0.756825
valid_1070_a_2,24.9212,0.725845
valid_1072_a_1,24.4357,0.746209
valid_1073_a_1,24.0696,0.660528
valid_1076_a_1,22.2134,0.622689
valid_1076_a_2,22.5521,0.722310
valid_1089_a_1,24.8604,0.744543
valid_1089_a_2,25.4621,0.814104
valid_1098_a_1,24.2070,0.683220
valid_1098_a_2,24.2492,0.709739
valid_1099_a_1,24.5876,0.727361
valid_1099_a_2,25.9896,0.814701
valid_1102_a_1,24.7475,0.724441
valid_1102_a_2,25.0632,0.787811
valid_1109_a_1,24.9102,0.712097
valid_1109_a_2,23.9783,0.678562
valid_1112_a_1,25.5119,0.417177
valid_1112_a_2,25.5284,0.415156
valid_1112_a_3,24.1398,0.728324
valid_1112_a_4,25.3059,0.439818
valid_1112_a_5,24.5969,0.792326
valid_1114_a_1,25.7138,0.738311
valid_1114_a_2,24.8007,0.703887
valid_1115_a_1,25.8055,0.767279
valid_1116_a_1,22.6803,0.615062
valid_1116_a_2,24.0995,0.772489
valid_1118_a_1,23.0851,0.711005
valid_1118_a_2,24.3525,0.595711
valid_1119_a_1,25.0111,0.682776
valid_1119_a_2,24.7527,0.679941
valid_1122_a_1,25.3020,0.732223
valid_1122_a_2,25.7162,0.780305
valid_1124_a_1,24.1360,0.786119
valid_1124_a_2,23.6957,0.748650
valid_1126_a_1,24.9005,0.744111
valid_1126_a_2,23.1436,0.587196
valid_1126_b_1,22.3353,0.684735
valid_1126_b_2,23.9515,0.747877
valid_1126_c_1,23.1337,0.699868
valid_1126_c_2,24.0040,0.757127
valid_1127_a_1,23.6070,0.672689
valid_1127_a_2,24.4666,0.763865
valid_112_a_1,23.6706,0.721752
valid_112_a_2,24.3880,0.786289
valid_1131_a_1,23.3132,0.665227
valid_1131_a_2,24.6865,0.791816
valid_1131_b_1,25.5427,0.768402
valid_1131_b_2,24.6774,0.731293
valid_1133_a_1,25.5426,0.732022
valid_1133_a_2,25.9902,0.768039
valid_1135_a_1,25.5419,0.666277
valid_1135_a_2,26.2158,0.753964
valid_113_a_1,25.4575,0.737761
valid_113_a_2,25.8129,0.776177
valid_114_a_1,24.8979,0.609879
valid_114_a_2,25.1845,0.612057
valid_114_b_1,23.7775,0.627146
valid_114_b_2,24.7484,0.629479
valid_1152_a_1,25.0128,0.688766
valid_1152_a_2,24.0410,0.665141
valid_1160_a_1,23.7478,0.720428
valid_1160_a_2,25.4030,0.775661
valid_1164_a_1,25.8349,0.761154
valid_1165_a_1,25.5927,0.724823
valid_1165_a_2,25.7096,0.702569
valid_1167_a_1,23.3827,0.718944
valid_1167_a_2,23.5120,0.722488
valid_116_a_1,24.8294,0.702443
valid_116_a_2,25.0957,0.734237
valid_1190_a_1,23.9586,0.620780
valid_1190_a_2,25.8745,0.784042
valid_1197_a_1,25.8686,0.721536
valid_1197_a_2,26.3572,0.753504
valid_1199_a_1,24.4436,0.714883
valid_1199_a_2,25.4299,0.786725
valid_1205_a_1,24.9299,0.711426
valid_1205_a_2,25.5644,0.786185
valid_1206_a_1,25.0550,0.701501
valid_1206_a_2,25.4881,0.740097
valid_1208_a_1,25.4806,0.758314
valid_1208_a_2,24.5280,0.723786
valid_1211_a_1,24.3870,0.715233
valid_1211_a_2,24.7529,0.759726
valid_1212_a_1,25.0248,0.732430
valid_1212_a_2,24.0925,0.671624
valid_1215_a_1,25.3146,0.766442
valid_1215_a_2,24.3857,0.740012
valid_1221_a_1,25.8746,0.712491
valid_1221_a_2,25.8061,0.701788
valid_1249_a_1,25.7475,0.764264
valid_1249_a_2,24.6121,0.658365
valid_1253_a_1,24.6131,0.743146
valid_1253_a_2,24.3138,0.710158
valid_1261_a_1,25.3769,0.746250
valid_1261_a_2,25.7005,0.802911
valid_1270_a_1,25.2754,0.705441
valid_1272_a_1,24.4112,0.741309
valid_1272_a_2,24.1456,0.723128
valid_1274_a_1,25.1639,0.748637
valid_1274_a_2,25.6599,0.803304
valid_1282_a_1,25.4187,0.655727
valid_1282_a_2,25.6530,0.692816
valid_1289_a_1,24.5223,0.685735
valid_12_a_1,23.9539,0.760019
valid_12_a_2,23.6349,0.722907
valid_133_a_1,25.3927,0.807903
valid_133_a_2,25.5162,0.788846
valid_141_a_1,25.3622,0.735234
valid_141_a_2,24.0476,0.684647
valid_143_a_1,23.1040,0.695424
valid_143_a_2,23.5382,0.770058
valid_145_a_1,25.5746,0.736713
valid_145_a_2,24.5610,0.697649
valid_14_a_1,22.7871,0.640940
valid_14_a_2,23.4469,0.741806
valid_151_a_1,23.4696,0.698795
valid_151_a_2,25.0024,0.804982
valid_151_b_1,25.3060,0.752258
valid_151_b_2,25.9809,0.821093
valid_151_c_1,24.2134,0.716581
valid_151_c_2,25.5772,0.768404
valid_153_a_1,22.4665,0.653754
valid_153_a_2,24.6845,0.752304
valid_155_a_1,25.0048,0.715389
valid_155_a_2,25.3432,0.791573
valid_156_a_1,24.8403,0.730406
valid_156_a_2,25.5316,0.789116
valid_159_a_1,25.8480,0.689277
valid_159_a_2,26.2513,0.740185
valid_165_a_1,23.5342,0.642737
