ct_path,psnr_db,ssim
valid_1007_a_1,24.6869,0.769637
valid_1007_a_2,26.3632,0.832527
valid_1010_a_1,25.7545,0.755417
valid_1010_a_2,26.4431,0.816812
valid_1016_a_1,25.6882,0.777625
valid_1016_a_2,26.9430,0.831965
valid_1016_b_1,25.9924,0.794627
valid_1016_b_2,27.0846,0.842550
valid_1016_c_1,26.5061,0.821294
valid_1016_c_2,26.1190,0.797040
valid_1016_d_1,26.5902,0.837527
valid_1016_d_2,26.1466,0.818061
valid_1016_e_1,26.2939,0.831649
valid_1016_e_2,25.8382,0.811339
valid_1016_f_1,26.6987,0.838655
valid_1016_f_2,26.4657,0.819127
valid_1017_a_1,26.4892,0.816234
valid_1020_a_1,26.3099,0.816714
valid_1020_a_2,26.9777,0.854675
valid_1025_a_1,25.5794,0.753665
valid_1025_a_2,26.6094,0.843888
valid_1025_b_1,25.7321,0.814420
valid_1025_b_2,25.2448,0.777595
valid_1025_c_1,24.1651,0.766694
valid_1025_c_2,26.0237,0.831008
valid_1030_a_1,25.3982,0.771964
valid_1030_a_2,26.3488,0.835707
valid_1037_a_1,25.9637,0.790932
valid_1037_a_2,26.9828,0.865585
valid_1039_a_1,26.1116,0.806154
valid_1040_a_1,25.8090,0.811380
valid_1040_a_2,25.3041,0.775963
valid_1044_a_1,25.7985,0.771830
valid_1044_a_2,26.7472,0.845205
valid_1046_a_1,24.7796,0.761160
valid_1046_a_2,26.5895,0.837789
valid_1052_a_1,26.7025,0.791421
valid_1058_a_1,26.3823,0.779659
valid_1058_a_2,27.1767,0.860189
valid_1060_a_1,26.0876,0.786025
valid_1060_a_2,25.8255,0.756192
valid_1068_a_1,25.8500,0.761671
valid_1068_a_2,26.8517,0.841617
valid_1070_a_1,26.1774,0.835087
valid_1070_a_2,25.7698,0.794839
valid_1072_a_1,26.0852,0.778377
valid_1073_a_1,25.9061,0.835775
valid_1076_a_1,24.1660,0.667497
valid_1076_a_2,25.3765,0.786469
