ct_path,psnr_db,ssim
ToothFairy3S_0049_0000,24.5245,0.803557
ToothFairy3F_051_0000,21.3004,0.675188
ToothFairy3P_216_0000,23.3158,0.771375
ToothFairy3P_331_0000,22.8638,0.800005
ToothFairy3P_523_0000,24.6598,0.782532
ToothFairy3P_010_0000,24.1606,0.811231
ToothFairy3P_470_0000,23.5965,0.772883
ToothFairy3P_064_0000,23.9334,0.770401
ToothFairy3P_054_0000,24.8590,0.792546
ToothFairy3P_343_0000,25.2659,0.792573
ToothFairy3S_0040_0000,24.9483,0.811604
ToothFairy3F_036_0000,21.4852,0.674505
ToothFairy3P_509_0000,24.9769,0.788641
ToothFairy3P_415_0000,24.8333,0.810750
ToothFairy3P_114_0000,24.0776,0.782328
ToothFairy3P_429_0000,25.0322,0.786092
ToothFairy3P_066_0000,24.2828,0.779452
ToothFairy3P_118_0000,24.2847,0.814830
ToothFairy3P_508_0000,24.9934,0.814654
ToothFairy3P_485_0000,23.8751,0.771160
ToothFairy3P_249_0000,24.3473,0.795137
ToothFairy3P_366_0000,24.9473,0.797312
ToothFairy3F_001_0000,18.9622,0.687135
ToothFairy3P_373_0000,24.9183,0.789300
ToothFairy3P_397_0000,24.0358,0.785591
ToothFairy3P_459_0000,25.1288,0.790727
ToothFairy3P_482_0000,24.1525,0.776634
ToothFairy3P_419_0000,24.5859,0.799197
ToothFairy3P_190_0000,24.6935,0.795197
ToothFairy3S_0050_0000,24.6386,0.802508
ToothFairy3P_424_0000,23.9900,0.778433
ToothFairy3F_052_0000,21.7233,0.689574
ToothFairy3F_008_0000,20.6258,0.673452
ToothFairy3P_536_0000,24.6397,0.782698
ToothFairy3P_333_0000,23.5114,0.804098
ToothFairy3P_538_0000,24.1550,0.776047
ToothFairy3P_471_0000,25.0862,0.796594
ToothFairy3F_034_0000,21.2088,0.676115
ToothFairy3P_081_0000,23.1845,0.769420
ToothFairy3P_507_0000,25.2193,0.792141
ToothFairy3P_213_0000,25.0065,0.780826
ToothFairy3P_241_0000,24.8342,0.793332
ToothFairy3P_335_0000,23.8660,0.774971
ToothFairy3S_0014_0000,25.0618,0.796766
ToothFairy3P_042_0000,24.3641,0.798503
ToothFairy3P_535_0000,24.3941,0.791705
ToothFairy3P_382_0000,24.3028,0.789157
ToothFairy3P_365_0000,24.5578,0.784344
ToothFairy3P_109_0000,25.0714,0.796734
ToothFairy3P_209_0000,25.0428,0.793176
ToothFairy3P_129_0000,25.0677,0.793185
ToothFairy3F_056_0000,21.2739,0.672728
ToothFairy3P_339_0000,24.8350,0.793845
ToothFairy3P_238_0000,24.1777,0.801104
ToothFairy3P_405_0000,25.2139,0.797310
ToothFairy3P_499_0000,25.1852,0.793200
ToothFairy3P_526_0000,24.7496,0.811601
ToothFairy3P_013_0000,25.3016,0.809147
ToothFairy3P_039_0000,24.7694,0.784959
ToothFairy3P_370_0000,24.5348,0.817009
ToothFairy3P_098_0000,24.9424,0.800292
ToothFairy3P_253_0000,24.3284,0.777579
ToothFairy3P_035_0000,24.3262,0.787826
ToothFairy3P_091_0000,24.4514,0.780576
ToothFairy3P_341_0000,24.7226,0.802431
ToothFairy3P_090_0000,24.0072,0.780209
ToothFairy3S_0036_0000,24.1006,0.821485
ToothFairy3P_210_0000,24.4621,0.784294
ToothFairy3P_422_0000,23.2294,0.765523
ToothFairy3S_0008_0000,25.1184,0.807414
ToothFairy3P_363_0000,25.0711,0.799856
ToothFairy3P_473_0000,23.3316,0.753610
ToothFairy3S_0017_0000,25.3921,0.818863
ToothFairy3S_0043_0000,24.2229,0.807614
ToothFairy3F_046_0000,21.6786,0.679850
ToothFairy3P_493_0000,25.0299,0.792152
ToothFairy3P_451_0000,24.9803,0.793273
