ct_path,psnr_db,ssim
valid_1007_a_1,23.5046,0.734297
valid_1007_a_2,24.8893,0.792103
valid_1010_a_1,23.2216,0.703072
valid_1010_a_2,23.4849,0.738561
valid_1016_a_1,24.2909,0.744279
valid_1016_a_2,25.0277,0.786855
valid_1016_b_1,24.4546,0.747071
valid_1016_b_2,25.0943,0.775775
valid_1016_c_1,24.8691,0.762017
valid_1016_c_2,24.7823,0.749375
valid_1016_d_1,24.6050,0.752878
valid_1016_d_2,24.3963,0.744387
valid_1016_e_1,24.2129,0.741408
valid_1016_e_2,23.9042,0.729105
valid_1016_f_1,24.3010,0.740713
valid_1016_f_2,24.2151,0.731860
valid_1017_a_1,24.7249,0.772835
valid_1020_a_1,24.5546,0.769091
valid_1020_a_2,24.9446,0.799250
valid_1025_a_1,23.5628,0.697043
valid_1025_a_2,24.5061,0.782365
valid_1025_b_1,23.6355,0.749369
valid_1025_b_2,23.4763,0.725437
valid_1025_c_1,22.3373,0.699720
valid_1025_c_2,23.5535,0.751008
valid_1030_a_1,23.7138,0.734318
valid_1030_a_2,24.3314,0.774358
valid_1037_a_1,23.2469,0.729891
valid_1037_a_2,23.2284,0.770478
valid_1039_a_1,23.7604,0.749344
valid_1040_a_1,24.3730,0.750893
valid_1040_a_2,24.3145,0.725994
valid_1044_a_1,24.2251,0.732691
valid_1044_a_2,24.9245,0.803357
valid_1046_a_1,23.1617,0.697357
valid_1046_a_2,24.5258,0.754463
valid_1052_a_1,23.8427,0.724119
valid_1058_a_1,24.0067,0.647669
valid_1058_a_2,24.5069,0.722710
valid_1060_a_1,23.8142,0.723503
valid_1060_a_2,23.5878,0.707356
valid_1068_a_1,24.4231,0.713287
valid_1068_a_2,25.0873,0.788963
valid_1070_a_1,23.4516,0.729015
valid_1070_a_2,23.5769,0.710374
valid_1072_a_1,23.6321,0.717793
valid_1073_a_1,22.0375,0.737623
valid_1076_a_1,20.6326,0.552506
valid_1076_a_2,21.0599,0.644803
valid_1089_a_1,23.9509,0.717179
valid_1089_a_2,24.3977,0.767421
valid_1098_a_1,22.5945,0.702658
valid_1098_a_2,22.9256,0.726403
valid_1099_a_1,23.6258,0.695113
valid_1099_a_2,24.9473,0.778898
valid_1102_a_1,23.7342,0.695359
valid_1102_a_2,23.9989,0.748976
valid_1109_a_1,23.5772,0.720570
valid_1109_a_2,22.5773,0.682471
valid_1112_a_1,19.2048,0.565916
valid_1112_a_2,19.2953,0.566565
valid_1112_a_3,23.1875,0.701856
valid_1112_a_4,19.3753,0.570256
valid_1112_a_5,23.4554,0.735237
valid_1114_a_1,24.8594,0.777830
valid_1114_a_2,23.7029,0.717293
valid_1115_a_1,25.0082,0.767459
valid_1116_a_1,21.0477,0.551658
valid_1116_a_2,21.8940,0.694141
valid_1118_a_1,21.6719,0.656235
valid_1118_a_2,22.5651,0.602352
valid_1119_a_1,23.7183,0.758139
valid_1119_a_2,23.5944,0.748384
valid_1122_a_1,24.6201,0.736047
valid_1122_a_2,25.1581,0.795070
valid_1124_a_1,22.3970,0.694945
valid_1124_a_2,22.2271,0.673220
valid_1126_a_1,23.3201,0.708156
valid_1126_a_2,21.7341,0.551860
valid_1126_b_1,20.5066,0.663991
valid_1126_b_2,21.2972,0.713929
valid_1126_c_1,21.7506,0.681033
valid_1126_c_2,22.2964,0.729405
valid_1127_a_1,22.4490,0.639463
valid_1127_a_2,23.2115,0.729800
valid_112_a_1,22.3777,0.689828
valid_112_a_2,22.9550,0.736515
valid_1131_a_1,21.3908,0.595179
valid_1131_a_2,22.2624,0.705658
valid_1131_b_1,23.5601,0.737224
valid_1131_b_2,23.4271,0.714636
valid_1133_a_1,24.1919,0.756856
valid_1133_a_2,24.6735,0.794012
valid_1135_a_1,24.4286,0.684851
valid_1135_a_2,25.0986,0.768407
valid_113_a_1,24.0693,0.746409
valid_113_a_2,24.5947,0.795652
valid_114_a_1,23.3881,0.695341
valid_114_a_2,23.7883,0.728282
valid_114_b_1,22.3862,0.748865
valid_114_b_2,22.7757,0.761835
valid_1152_a_1,22.9790,0.728492
valid_1152_a_2,22.5915,0.699902
valid_1160_a_1,22.9673,0.708448
valid_1160_a_2,24.4567,0.765865
valid_1164_a_1,25.0995,0.767203
valid_1165_a_1,24.5139,0.781044
valid_1165_a_2,24.2578,0.753564
valid_1167_a_1,22.5663,0.726627
valid_1167_a_2,22.6767,0.726984
valid_116_a_1,23.0913,0.732111
valid_116_a_2,23.4203,0.759118
valid_1190_a_1,22.9624,0.617370
valid_1190_a_2,24.6096,0.775635
valid_1197_a_1,24.9918,0.766904
valid_1197_a_2,25.4017,0.805249
valid_1199_a_1,23.0116,0.687759
valid_1199_a_2,23.7476,0.760449
valid_1205_a_1,23.6244,0.688092
valid_1205_a_2,24.0709,0.767978
valid_1206_a_1,23.7301,0.722420
valid_1206_a_2,24.2000,0.773369
valid_1208_a_1,24.4562,0.763470
valid_1208_a_2,23.4403,0.716592
valid_1211_a_1,23.1357,0.711063
valid_1211_a_2,23.5000,0.753689
valid_1212_a_1,23.9564,0.749844
valid_1212_a_2,22.9575,0.678458
valid_1215_a_1,24.2128,0.777401
valid_1215_a_2,23.3161,0.741466
valid_1221_a_1,24.5899,0.753259
valid_1221_a_2,24.7233,0.742968
valid_1249_a_1,24.8687,0.762536
valid_1249_a_2,23.6925,0.639665
valid_1253_a_1,22.9867,0.713372
valid_1253_a_2,22.9399,0.690376
valid_1261_a_1,24.2803,0.741727
valid_1261_a_2,24.8176,0.802847
valid_1270_a_1,23.9725,0.727379
valid_1272_a_1,23.3430,0.763688
valid_1272_a_2,23.0887,0.743249
valid_1274_a_1,24.0393,0.720101
valid_1274_a_2,24.5602,0.777374
valid_1282_a_1,24.0435,0.679061
valid_1282_a_2,24.5713,0.729575
valid_1289_a_1,23.2005,0.734481
valid_12_a_1,22.0094,0.687899
valid_12_a_2,21.9389,0.664350
valid_133_a_1,24.2423,0.763727
valid_133_a_2,24.3838,0.746192
valid_141_a_1,23.9181,0.728930
valid_141_a_2,22.5500,0.675812
valid_143_a_1,21.7581,0.639828
valid_143_a_2,22.3177,0.705972
valid_145_a_1,24.3166,0.759375
valid_145_a_2,23.6170,0.718941
valid_14_a_1,20.9194,0.566010
valid_14_a_2,21.6636,0.677755
valid_151_a_1,22.0594,0.636226
valid_151_a_2,23.4287,0.731901
valid_151_b_1,24.2867,0.718059
valid_151_b_2,24.8117,0.778542
valid_151_c_1,23.2451,0.726571
valid_151_c_2,24.5022,0.776790
valid_153_a_1,21.2025,0.642359
valid_153_a_2,22.6529,0.726943
valid_155_a_1,24.0637,0.687511
valid_155_a_2,24.5699,0.760338
valid_156_a_1,23.7126,0.728847
valid_156_a_2,24.4221,0.778258
valid_159_a_1,24.4102,0.692828
valid_159_a_2,25.0711,0.743843
valid_165_a_1,22.2897,0.593654
valid_165_a_2,23.4155,0.739010
valid_167_a_1,23.7505,0.744135
valid_167_a_2,23.5070,0.730776
valid_173_a_1,23.1462,0.656630
valid_173_a_2,23.5043,0.734751
valid_175_a_1,23.5784,0.695084
valid_175_a_2,24.8137,0.777489
valid_180_a_1,22.8821,0.715738
valid_180_a_2,22.5461,0.681034
