ct_path,psnr_db,ssim
CQ500CT437,33.3559,0.975374
CQ500CT256,32.5106,0.977209
CQ500CT68,32.6930,0.974177
CQ500CT215,34.3130,0.981656
CQ500CT26,34.0379,0.977391
CQ500CT337,32.6093,0.970674
CQ500CT395,33.8544,0.980311
CQ500CT0,33.0941,0.967892
CQ500CT400,31.4364,0.954284
CQ500CT420,32.9121,0.970248
CQ500CT9,32.9484,0.970665
CQ500CT44,34.4362,0.974629
CQ500CT291,34.0027,0.980467
CQ500CT444,32.1698,0.966029
CQ500CT142,33.4579,0.971423
CQ500CT104,33.5769,0.977919
CQ500CT362,33.9513,0.978640
CQ500CT486,33.6103,0.969031
CQ500CT128,34.0357,0.983653
CQ500CT224,32.7873,0.947302
CQ500CT35,32.3483,0.976646
CQ500CT311,34.2745,0.982886
CQ500CT87,33.1638,0.966672
CQ500CT364,34.1839,0.965004
CQ500CT198,35.3341,0.981812
CQ500CT407,32.3359,0.972779
CQ500CT394,33.4026,0.975415
CQ500CT251,31.2906,0.961480
CQ500CT308,33.7062,0.978568
CQ500CT270,33.1873,0.980105
CQ500CT146,33.9115,0.983440
CQ500CT368,33.3570,0.980931
CQ500CT326,33.5908,0.958628
CQ500CT259,34.4071,0.975604
CQ500CT428,32.7431,0.977561
CQ500CT65,34.3746,0.964265
CQ500CT133,31.9970,0.947615
CQ500CT449,31.7451,0.969953
CQ500CT145,35.3014,0.983252
CQ500CT249,33.7864,0.976840
CQ500CT17,32.7663,0.964836
CQ500CT390,34.2405,0.983453
CQ500CT488,33.7330,0.975830
CQ500CT438,33.0578,0.959541
CQ500CT355,30.9151,0.966852
CQ500CT219,32.8811,0.975679
CQ500CT483,34.6207,0.978550
CQ500CT398,31.8087,0.955485
CQ500CT143,33.7095,0.976818
CQ500CT462,32.5114,0.973041
CQ500CT82,31.1920,0.961830
CQ500CT235,31.7737,0.967702
CQ500CT166,31.8340,0.968821
CQ500CT342,34.5078,0.970005
CQ500CT203,34.7484,0.977023
CQ500CT379,34.2699,0.980142
CQ500CT272,33.6172,0.968533
CQ500CT329,33.8191,0.977698
CQ500CT246,32.9044,0.979527
CQ500CT55,31.9126,0.968199
CQ500CT476,33.4720,0.971953
CQ500CT294,33.9854,0.978026
CQ500CT332,30.8433,0.960453
CQ500CT345,23.4625,0.748122
CQ500CT223,33.0155,0.981216
CQ500CT116,33.9966,0.975350
CQ500CT301,33.8715,0.981043
CQ500CT84,33.9470,0.980268
CQ500CT464,33.7434,0.979677
CQ500CT285,32.4618,0.968041
CQ500CT62,29.5729,0.931119
